image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,phash,annotation_count,classes_present,review_status,task_id
open-images-validation-fa5e9d6dc2185614,open_images:validation:fa5e9d6dc2185614,open_images,fa5e9d6dc2185614,,,,duplicate-640a5e19b651883ae417,positive,train,images/train/open-images-validation-fa5e9d6dc2185614.jpg,labels/train/open-images-validation-fa5e9d6dc2185614.txt,public_v2,0cbeddbde3b1e3c25377def15b4812323f04e691915545ac45ca83a91eb48373,bc68f1bbf3e931b61a9c2aba5b129fdc4606db2c802e8c85ca6ffd37780a9650,e6d00d7a652657d8,1,person,source_verified,
open-images-validation-fa9f0ce47c1a885c,open_images:validation:fa9f0ce47c1a885c,open_images,fa9f0ce47c1a885c,,,,duplicate-be2095bf3e6cb54e3432,positive,val,images/val/open-images-validation-fa9f0ce47c1a885c.jpg,labels/val/open-images-validation-fa9f0ce47c1a885c.txt,public_v2,6399bbf495c10e78fc5320830c635d9e9550dbd46c0d5d1ff05d8281859e5108,47597f3df6e31c5c53b55ed25ee57f7a12b6a69dec94e829bbbc001ff26ed31b,e1335b1c9762bc4c,4,bicycle;person,source_verified,
open-images-validation-facae8ea0edfc558,open_images:validation:facae8ea0edfc558,open_images,facae8ea0edfc558,,,,duplicate-2caa74810c2f18da6cef,positive,train,images/train/open-images-validation-facae8ea0edfc558.jpg,labels/train/open-images-validation-facae8ea0edfc558.txt,public_v2,fa7149d7c0017c5bde543299aff8f2fb89d5394c7fc13946e0fde196648f2a22,ec7b9623d5f57503f9bb3c60a72ad435a2175009dcca5b434a25bfd2d8d5bc55,b750b07895249f3e,1,bus,source_verified,
open-images-validation-facddd3b77209fcf,open_images:validation:facddd3b77209fcf,open_images,facddd3b77209fcf,,,,duplicate-11ff3f9c38885d50df5b,positive,train,images/train/open-images-validation-facddd3b77209fcf.jpg,labels/train/open-images-validation-facddd3b77209fcf.txt,public_v2,fd9e8393ea73bfc3f17044bc76391ac4b0b940f7fb2811c968162795061339b8,6d57c4ae7106bf5568edbd819c1bcdbbf97f0d0a1900e19341a3018cfed20b55,ba94a98a092bf4fa,1,bus,source_verified,
open-images-validation-fc6dd8a1072cabdc,open_images:validation:fc6dd8a1072cabdc,open_images,fc6dd8a1072cabdc,,,,duplicate-5902e6f8bbb2e21fd48a,positive,train,images/train/open-images-validation-fc6dd8a1072cabdc.jpg,labels/train/open-images-validation-fc6dd8a1072cabdc.txt,public_v2,2e57b0d7857871bece7a6782ab1bb9c50056031ee7d482d0e9157524bae653a8,b0bb9937f7af2a432573631c0176e1aca52d1a4b9f5ff6205b5da977053464b9,d58702859737b678,1,person,source_verified,
open-images-validation-fdb8b446707360cd,open_images:validation:fdb8b446707360cd,open_images,fdb8b446707360cd,,,,duplicate-c7f7fcf7b7e48450c995,positive,train,images/train/open-images-validation-fdb8b446707360cd.jpg,labels/train/open-images-validation-fdb8b446707360cd.txt,public_v2,944e63439ecf845d44e80083c71eeb2f6141b2a5c1b932df1cfc93392f3af0c8,3ce4290b5941a28702345f27a5a073a6180908227ff48383854af44f97b9d38a,db9ce45053d3e494,3,car;truck,complete,
open-images-validation-fe04d1f99e6f9cd7,open_images:validation:fe04d1f99e6f9cd7,open_images,fe04d1f99e6f9cd7,,,,duplicate-367eed18235a86f3f150,positive,train,images/train/open-images-validation-fe04d1f99e6f9cd7.jpg,labels/train/open-images-validation-fe04d1f99e6f9cd7.txt,public_v2,2c52b2518928308da749f3092c79ffe0a60d6e9b2ae63bd910165373f5443d94,803ac7ca5383f6820d9c8f241afec588443d8b73f6316e28193e460a3bb8f5af,90b6977a5ab570c2,3,bus,source_verified,
open-images-validation-fe4930ec9e0870c9,open_images:validation:fe4930ec9e0870c9,open_images,fe4930ec9e0870c9,,,,duplicate-fbad7d14d213acca3d7d,positive,train,images/train/open-images-validation-fe4930ec9e0870c9.jpg,labels/train/open-images-validation-fe4930ec9e0870c9.txt,public_v2,ff78a6c4c104c61318cabf73dde8e4559c3d89222298b3864ffad3992ed14b84,beb8bfd9d9b5ce0ed322c7b5ce8a99f9002763cc973245ee4504ea4f1304398d,aa8d95109da80fbf,1,car,source_verified,
open-images-validation-feaae30ac8022b03,open_images:validation:feaae30ac8022b03,open_images,feaae30ac8022b03,,,,duplicate-ad69047b959434a60908,positive,val,images/val/open-images-validation-feaae30ac8022b03.jpg,labels/val/open-images-validation-feaae30ac8022b03.txt,public_v2,0671f6ca23eef4db555c7cce780a8e7b33db07343a42cc8c29f02af781e54d81,78572ce821353e5afd8beb47c08f3c45c1d85ef69a87a0a3c6782802a21dcd7f,ac6cf25269acb15a,1,person,source_verified,
open-images-validation-ff02cc7e868681a7,open_images:validation:ff02cc7e868681a7,open_images,ff02cc7e868681a7,,,,duplicate-f9e6509e2b5509b712a1,positive,train,images/train/open-images-validation-ff02cc7e868681a7.jpg,labels/train/open-images-validation-ff02cc7e868681a7.txt,public_v2,57c3807add0384134a8025e1bc786ef384f35928b73dad1511f89baa3f1d6b42,cdea2eed35214c78e197958e5ae18dfd47144b3bba0521e4a15616349b0d88d6,90bbc64e78786707,2,motorcycle;person,source_verified,
phenocam-acadia_2017_10_04_160001,phenocam::acadia_2017_10_04_160001,phenocam,acadia_2017_10_04_160001,acadia,acadia,2017-10-04T16:00:01,phenocam:acadia:2017-10-04,negative,train,images/train/phenocam-acadia_2017_10_04_160001.jpg,,public_v2,cbe61a6d96d513d3aea9476dee7f12de182bece70a0138368448eccd74d55427,9ae8f3394ddbd2d7e85644b33e3b786cc219af610ec47aa086915c0339d4e3a9,81fe7f04e07f1780,0,,accepted_negative,
phenocam-acadia_2017_10_06_110002,phenocam::acadia_2017_10_06_110002,phenocam,acadia_2017_10_06_110002,acadia,acadia,2017-10-06T11:00:02,phenocam:acadia:2017-10-06,negative,train,images/train/phenocam-acadia_2017_10_06_110002.jpg,,public_v2,e3995c4e9b1f08504a7bc2dd8289ec1c5a50e71441db9a7ce40b519dc3bb7111,77298a5121a47a56814d2ea92d762cf8d42dd80deac54d546c6074a2cf47453e,85d65f05c27f17c0,0,,accepted_negative,
phenocam-acadia_2017_10_11_110001,phenocam::acadia_2017_10_11_110001,phenocam,acadia_2017_10_11_110001,acadia,acadia,2017-10-11T11:00:01,phenocam:acadia:2017-10-11,negative,train,images/train/phenocam-acadia_2017_10_11_110001.jpg,,public_v2,71c50e0cdf723c79be18f344afa180be4beca3226d800046fc167d5081e3ffd0,7511b745e12694b3e982e8a59fe3ef5d9f9bc6e840c1e9a08b4d9a47023fbb5e,d0b70c3344d4bb2f,0,,accepted_negative,
phenocam-acadia_2017_10_13_110001,phenocam::acadia_2017_10_13_110001,phenocam,acadia_2017_10_13_110001,acadia,acadia,2017-10-13T11:00:01,phenocam:acadia:2017-10-13,negative,train,images/train/phenocam-acadia_2017_10_13_110001.jpg,,public_v2,8b262a5d1b02aee18fe02cabea19522450d3a327a9284987a9215f998e8b35ca,76447c399d00f6cf813e9d67e4cddf06f43ea13d32a4686a631af57d27f75207,d8b70c3245d5ba2d,0,,accepted_negative,
phenocam-acadia_2017_10_13_180001,phenocam::acadia_2017_10_13_180001,phenocam,acadia_2017_10_13_180001,acadia,acadia,2017-10-13T18:00:01,phenocam:acadia:2017-10-13,negative,train,images/train/phenocam-acadia_2017_10_13_180001.jpg,,public_v2,801b1d5f7e63c3e9f6facf049929bddc0025dd7e07c82d77fbe643ce999dae35,b2bb12e398478c61765b8971d27619bdacf154d03f60fdd3b3a5545b91b6e37a,d0b72e2b40d5ab2b,0,,accepted_negative,
phenocam-acadia_2017_10_18_160001,phenocam::acadia_2017_10_18_160001,phenocam,acadia_2017_10_18_160001,acadia,acadia,2017-10-18T16:00:01,phenocam:acadia:2017-10-18,negative,train,images/train/phenocam-acadia_2017_10_18_160001.jpg,,public_v2,5820934bcd53f040a7de828dec342c9af7fe0220cdcab4f627c8eb960cd40ac8,dc7a40fff3af228a71e42445d183276fa9e12616183bcd647194a26219b1fbc1,d8a53e6310c5bb2e,0,,accepted_negative,
phenocam-acadia_2017_10_24_130002,phenocam::acadia_2017_10_24_130002,phenocam,acadia_2017_10_24_130002,acadia,acadia,2017-10-24T13:00:02,phenocam:acadia:2017-10-24,negative,train,images/train/phenocam-acadia_2017_10_24_130002.jpg,,public_v2,1978cf0a0cec63594a020f9e592c5b9eacef7757442ff8aba9d78634445d6464,864487ca264355e64c7d9242d6ca981c2e6a49dc9f7862ae11835765a7d0b2ba,d0a73d62c1d6392e,0,,accepted_negative,
phenocam-acadia_2017_10_25_130001,phenocam::acadia_2017_10_25_130001,phenocam,acadia_2017_10_25_130001,acadia,acadia,2017-10-25T13:00:01,phenocam:acadia:2017-10-25,negative,train,images/train/phenocam-acadia_2017_10_25_130001.jpg,,public_v2,9e51dc119cfe2dfb31bdb0a912ac6f35359cf693caf0e95c5a4255105d9be453,754ae82371a7f6abd423d6103f57b01794e05b6d1b974975ffe8daca514b2050,d0e53d42c9e6392e,0,,accepted_negative,
phenocam-ahwahnee_2015_04_02_090009,phenocam::ahwahnee_2015_04_02_090009,phenocam,ahwahnee_2015_04_02_090009,ahwahnee,ahwahnee,2015-04-02T09:00:09,phenocam:ahwahnee:2015-04-02,negative,train,images/train/phenocam-ahwahnee_2015_04_02_090009.jpg,,public_v2,69a3975237aad62b25b68c48523c6d75e9324ccb708ade5fae35500909c1d813,1d73b726581f03dfcb9477f2941e2c8e40e297c171228be0fb2c5152ad665a33,b3929400d87c3fb7,0,,accepted_negative,
phenocam-ahwahnee_2015_04_04_100016,phenocam::ahwahnee_2015_04_04_100016,phenocam,ahwahnee_2015_04_04_100016,ahwahnee,ahwahnee,2015-04-04T10:00:16,phenocam:ahwahnee:2015-04-04,negative,train,images/train/phenocam-ahwahnee_2015_04_04_100016.jpg,,public_v2,639a5a30d1d1d02f20ea85a3a5b7dde0dc3dce0e02435b2925b0f16462bfc947,1fa9069d38244bb5792ef6ab5d47379159cb3085ab30aed05e35e1a0273956f6,b3838700c87c3fb7,0,,accepted_negative,
phenocam-ahwahnee_2015_04_08_160015,phenocam::ahwahnee_2015_04_08_160015,phenocam,ahwahnee_2015_04_08_160015,ahwahnee,ahwahnee,2015-04-08T16:00:15,phenocam:ahwahnee:2015-04-08,negative,train,images/train/phenocam-ahwahnee_2015_04_08_160015.jpg,,public_v2,5c8cc986f2743a54641d7550cacb91a7789c05226282cb063efcb0ff28525ac0,de9a2e3b781793c7dad79132706b0c896cd4ecca86c2f8a3f95b000523eea20b,8f8941707c2e33b7,0,,accepted_negative,
phenocam-ahwahnee_2015_04_10_120007,phenocam::ahwahnee_2015_04_10_120007,phenocam,ahwahnee_2015_04_10_120007,ahwahnee,ahwahnee,2015-04-10T12:00:07,phenocam:ahwahnee:2015-04-10,negative,train,images/train/phenocam-ahwahnee_2015_04_10_120007.jpg,,public_v2,3ef287dc71973664da6b4771e70c28936cfe20dd7c5e5c05ddf1a82448918478,21cfa4ca3b86061c1786536bcf1a890c50a3cdf7f01f60ea6fe5f568c1245b92,e1b18e04ec383fe3,0,,accepted_negative,
phenocam-ahwahnee_2015_04_29_070007,phenocam::ahwahnee_2015_04_29_070007,phenocam,ahwahnee_2015_04_29_070007,ahwahnee,ahwahnee,2015-04-29T07:00:07,phenocam:ahwahnee:2015-04-29,negative,train,images/train/phenocam-ahwahnee_2015_04_29_070007.jpg,,public_v2,4ace5eade3ae1d33c71ac67ee78fc8906c2a8defc2b5ea7d9edb1fbd874783e5,7c228032e1eb5228050d6f5cca5ea2a725c00a0fbf7ad51cb4a43349f7ebeb4c,c0c0b9194f4f4fad,0,,accepted_negative,
phenocam-alligatorriver_2016_02_26_123110,phenocam::alligatorriver_2016_02_26_123110,phenocam,alligatorriver_2016_02_26_123110,alligatorriver,alligatorriver,2016-02-26T12:31:10,phenocam:alligatorriver:2016-02-26,negative,train,images/train/phenocam-alligatorriver_2016_02_26_123110.jpg,,public_v2,5dc125ee3f686e53fdcd62eb6c361f11acbe2625567dc771271f187c57d206b0,b072840a8298fe7bd0541bdd5f333e89c737ae35eb513dc4687401fe31930b47,89c7ad83171b0f2b,0,,accepted_negative,
phenocam-alligatorriver_2016_02_26_190111,phenocam::alligatorriver_2016_02_26_190111,phenocam,alligatorriver_2016_02_26_190111,alligatorriver,alligatorriver,2016-02-26T19:01:11,phenocam:alligatorriver:2016-02-26,negative,train,images/train/phenocam-alligatorriver_2016_02_26_190111.jpg,,public_v2,4f9dc2ba5cb67732f39410d7ecda7257e803beb6db9783cbf3538f1030e5157a,4104a69e632b1e35f89cd333e3237a1270c3ca229e50be320182b1c5fc47d7a4,fcececece8e0c0c0,0,,accepted_negative,
phenocam-alligatorriver_2016_02_27_163108,phenocam::alligatorriver_2016_02_27_163108,phenocam,alligatorriver_2016_02_27_163108,alligatorriver,alligatorriver,2016-02-27T16:31:08,phenocam:alligatorriver:2016-02-27,negative,train,images/train/phenocam-alligatorriver_2016_02_27_163108.jpg,,public_v2,4deea84851a81cff9dbbb1092f66ea240c52d82d7b1ba5967ab4606d0eac8915,27b332da7432dcbc8d2a1350567bbd1e7b5348d7ccdf07de3eb10182794efced,f7d381830b1b2733,0,,accepted_negative,
phenocam-alligatorriver_2016_02_28_110109,phenocam::alligatorriver_2016_02_28_110109,phenocam,alligatorriver_2016_02_28_110109,alligatorriver,alligatorriver,2016-02-28T11:01:09,phenocam:alligatorriver:2016-02-28,negative,train,images/train/phenocam-alligatorriver_2016_02_28_110109.jpg,,public_v2,3204d64445f3c67c97ca8c656940f95718d00cf0c240e1b80300d5fc678ff4e4,f5e9c9231763688ef24d32b36953ff3a49b676ac7684b455622d103120ca7270,9386ad8337171f2a,0,,accepted_negative,
phenocam-arbutuslakeinlet_2021_11_03_120206,phenocam::arbutuslakeinlet_2021_11_03_120206,phenocam,arbutuslakeinlet_2021_11_03_120206,arbutuslakeinlet,arbutuslakeinlet,2021-11-03T12:02:06,phenocam:arbutuslakeinlet:2021-11-03,negative,train,images/train/phenocam-arbutuslakeinlet_2021_11_03_120206.jpg,,public_v2,bdd338b3b9deee00c1ef07e1f055735cc8dc352eff17d99c83e455145448884b,f89c40f847370acf21d1c8d129836ac8a91ecb00fed34a121d46dbdc2367caf2,c38a86d397171717,0,,accepted_negative,
phenocam-arbutuslakeinlet_2021_11_19_120157,phenocam::arbutuslakeinlet_2021_11_19_120157,phenocam,arbutuslakeinlet_2021_11_19_120157,arbutuslakeinlet,arbutuslakeinlet,2021-11-19T12:01:57,phenocam:arbutuslakeinlet:2021-11-19,negative,train,images/train/phenocam-arbutuslakeinlet_2021_11_19_120157.jpg,,public_v2,e9dc517aa718482134fa747d5ae7bb53fd517bad786331bbdc2d1cf954ebe19e,65baf0a297a26c558566a6e68f39dcd83a9734c169fcc4db3d5c552a6643aa96,c18e96919717171f,0,,accepted_negative,
phenocam-arbutuslakeinlet_2021_11_20_090156,phenocam::arbutuslakeinlet_2021_11_20_090156,phenocam,arbutuslakeinlet_2021_11_20_090156,arbutuslakeinlet,arbutuslakeinlet,2021-11-20T09:01:56,phenocam:arbutuslakeinlet:2021-11-20,negative,train,images/train/phenocam-arbutuslakeinlet_2021_11_20_090156.jpg,,public_v2,86cba53f12d0bb0fb8f289e7e42e8d0db843931a584c767102df483580339310,68138e390cd96e351a81a2a13c309828edd239030ce7ccdb414f00a740f18fd1,c1ca829b17173737,0,,accepted_negative,
phenocam-arbutuslakeinlet_2021_11_22_080155,phenocam::arbutuslakeinlet_2021_11_22_080155,phenocam,arbutuslakeinlet_2021_11_22_080155,arbutuslakeinlet,arbutuslakeinlet,2021-11-22T08:01:55,phenocam:arbutuslakeinlet:2021-11-22,negative,train,images/train/phenocam-arbutuslakeinlet_2021_11_22_080155.jpg,,public_v2,ff5af12bb3f2df77e8a0ea186debe0e690aa7bb463bc1a2c5132fd6b1806fb08,1bf307a27a568688bed3f04a24ce2872a3679355d5e3eeb3d0802fe336e7b9d2,828ea78f17171717,0,,accepted_negative,
phenocam-arbutuslakeinlet_2021_11_26_150150,phenocam::arbutuslakeinlet_2021_11_26_150150,phenocam,arbutuslakeinlet_2021_11_26_150150,arbutuslakeinlet,arbutuslakeinlet,2021-11-26T15:01:50,phenocam:arbutuslakeinlet:2021-11-26,negative,train,images/train/phenocam-arbutuslakeinlet_2021_11_26_150150.jpg,,public_v2,cc0732c8d988e3b0ec0686205bdd0cf32e3929111b54e5d9f123a73a57be5462,0a1265c24eaeb3be6a4ecacd6377398ad5440f2896193e147ca0b0b82c2a3281,94961f2b6a666475,0,,accepted_negative,
phenocam-archboldbahia_2022_05_04_083804,phenocam::archboldbahia_2022_05_04_083804,phenocam,archboldbahia_2022_05_04_083804,archboldbahia,archboldbahia,2022-05-04T08:38:04,phenocam:archboldbahia:2022-05-04,negative,val,images/val/phenocam-archboldbahia_2022_05_04_083804.jpg,,public_v2,757f303baae3ca6dda11cd09d1c8e9a122181ea93502f143e50a433a577f3445,0208b55680ae14cc6e1bd88267fe8338239b54ac0ce6d643fb7b2c5aa0c1e423,d49bbaae9bb22212,0,,accepted_negative,
phenocam-archboldbahia_2022_05_29_144808,phenocam::archboldbahia_2022_05_29_144808,phenocam,archboldbahia_2022_05_29_144808,archboldbahia,archboldbahia,2022-05-29T14:48:08,phenocam:archboldbahia:2022-05-29,negative,val,images/val/phenocam-archboldbahia_2022_05_29_144808.jpg,,public_v2,c911c203f413ea16bbf2b26c8b005f8ddcd2e7136f59c019dc327fd38e907305,76699256414a507b535fdeb4f02fca8e6a0be446b8bedea1b3b6e51736a1f6e4,c69b97861316263f,0,,accepted_negative,
phenocam-armoklahoma_2014_05_01_202856,phenocam::armoklahoma_2014_05_01_202856,phenocam,armoklahoma_2014_05_01_202856,armoklahoma,armoklahoma,2014-05-01T20:28:56,phenocam:armoklahoma:2014-05-01,negative,train,images/train/phenocam-armoklahoma_2014_05_01_202856.jpg,,public_v2,acfa5c0fad80145ac3fbe87060fe49c38a2fd0dab1ec47b8969fca2de1f6f8b8,d51d98c778463e7ccc977188d10a55218d72c5522c61abcf181a04436967788a,fffff0c0c0e0e0c0,0,,accepted_negative,
phenocam-armoklahoma_2014_05_02_162855,phenocam::armoklahoma_2014_05_02_162855,phenocam,armoklahoma_2014_05_02_162855,armoklahoma,armoklahoma,2014-05-02T16:28:55,phenocam:armoklahoma:2014-05-02,negative,train,images/train/phenocam-armoklahoma_2014_05_02_162855.jpg,,public_v2,8ddb3252869bba05b3b40856d814a87eb2c0548eda63808754d55d9a04c3f17c,9af25b8ce67be777e7184cba9f187473cce24ad2a8d715e3524e61e056b779c4,90830b7bf2af0d71,0,,accepted_negative,
phenocam-armoklahoma_2014_05_03_092854,phenocam::armoklahoma_2014_05_03_092854,phenocam,armoklahoma_2014_05_03_092854,armoklahoma,armoklahoma,2014-05-03T09:28:54,phenocam:armoklahoma:2014-05-03,negative,train,images/train/phenocam-armoklahoma_2014_05_03_092854.jpg,,public_v2,2dcfcc701333400db373aeaa7f761609c2f2015468fd2497927480fa8d7723d4,ac6cb1ce1aeb1769ad7724f87746311d90c99bb3672fed07251d83f8242a1c39,d0d10f3bf2c50c73,0,,accepted_negative,
phenocam-armoklahoma_2014_05_07_172926,phenocam::armoklahoma_2014_05_07_172926,phenocam,armoklahoma_2014_05_07_172926,armoklahoma,armoklahoma,2014-05-07T17:29:26,phenocam:armoklahoma:2014-05-07,negative,train,images/train/phenocam-armoklahoma_2014_05_07_172926.jpg,,public_v2,40cd9024dac0963a21415963fd911357a115fe76a4391da66e8e274f60fbc1a8,ddfbd868f799a74c8cd595c23909b179e54b2340b2eb849a784706671e69e308,80874b7771c70f71,0,,accepted_negative,
phenocam-arsgacp2_2016_04_27_190000,phenocam::arsgacp2_2016_04_27_190000,phenocam,arsgacp2_2016_04_27_190000,arsgacp2,arsgacp2,2016-04-27T19:00:00,phenocam:arsgacp2:2016-04-27,negative,train,images/train/phenocam-arsgacp2_2016_04_27_190000.jpg,,public_v2,222550efbae2e11f2b4634a65f5956af6088585d08bf2a39ea5241685e76baa8,f71e2ff7f8c6d048d1cc18c2834ea896c48991c1b421d9143977e3a29566a4c0,d4d61696969696d2,0,,accepted_negative,
phenocam-arsgacp2_2016_04_28_053000,phenocam::arsgacp2_2016_04_28_053000,phenocam,arsgacp2_2016_04_28_053000,arsgacp2,arsgacp2,2016-04-28T05:30:00,phenocam:arsgacp2:2016-04-28,negative,train,images/train/phenocam-arsgacp2_2016_04_28_053000.jpg,,public_v2,84d3c2821044e77407495a5c2a6456e7d5e53e51b80f6ab8298b7e207b0ea62b,c74b8a4c0a7bbbc27d35084b9de9e75a21362f05047c297ab92ce86c6b127843,d6d6d6d6d0d0d0d0,0,,accepted_negative,
phenocam-arsgacp2_2016_04_29_113000,phenocam::arsgacp2_2016_04_29_113000,phenocam,arsgacp2_2016_04_29_113000,arsgacp2,arsgacp2,2016-04-29T11:30:00,phenocam:arsgacp2:2016-04-29,negative,train,images/train/phenocam-arsgacp2_2016_04_29_113000.jpg,,public_v2,8582e617fd3d18ec139a65423ba56d6f781333fef5e1a64e027aa3d22a156106,b80a179e48f4863530b0d8a826177175c29d43200210be42efadab3c749b756e,96d656869a9693d2,0,,accepted_negative,
phenocam-arsgacp2_2016_04_30_200000,phenocam::arsgacp2_2016_04_30_200000,phenocam,arsgacp2_2016_04_30_200000,arsgacp2,arsgacp2,2016-04-30T20:00:00,phenocam:arsgacp2:2016-04-30,negative,train,images/train/phenocam-arsgacp2_2016_04_30_200000.jpg,,public_v2,d6bdd99c81490409b7bb9cec139a5a27cc6f3e235ba310a7fde7df5b33d9d3f9,bc21260319e8399d5e4ceed1a10ad1d2023b63f46c456b9885926f9ac4280d73,f8f8f8f8e8c8c8c0,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_07_140006,phenocam::arsgreatbasinltar177_2023_03_07_140006,phenocam,arsgreatbasinltar177_2023_03_07_140006,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-07T14:00:06,phenocam:arsgreatbasinltar177:2023-03-07,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_07_140006.jpg,,public_v2,e42ab94de2c00b2f9c054ff136d7e9ca4ebba84bb541fd547cd40bc7e7f98aab,1d404dfadc65b198486ebdfc3331de89079c694159d4e5ddbe50cf725a958dcc,d5be1c2c353c3d24,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_12_120006,phenocam::arsgreatbasinltar177_2023_03_12_120006,phenocam,arsgreatbasinltar177_2023_03_12_120006,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-12T12:00:06,phenocam:arsgreatbasinltar177:2023-03-12,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_12_120006.jpg,,public_v2,42b6090614b646fb829f140db0afe1fdec56736ba1f8ddfbba10d717470af1ce,8c0d1b616e58f97237607caefd7d2a8df644180fe6144a6b482e9658bd8295e5,d516151757547574,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_14_120006,phenocam::arsgreatbasinltar177_2023_03_14_120006,phenocam,arsgreatbasinltar177_2023_03_14_120006,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-14T12:00:06,phenocam:arsgreatbasinltar177:2023-03-14,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_14_120006.jpg,,public_v2,bbeb16f604abdccb68c8c3e28edebd3ebc9a20c7e0a0183107385d3834dc5e79,ba358f24b7f144ae9b416cfb7b2472108e262c9a48511cb092ddb20875fb1f40,d51e5c5655747470,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_15_110006,phenocam::arsgreatbasinltar177_2023_03_15_110006,phenocam,arsgreatbasinltar177_2023_03_15_110006,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-15T11:00:06,phenocam:arsgreatbasinltar177:2023-03-15,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_15_110006.jpg,,public_v2,3aa5320f6216a05bf19bf2f891d6e80cc394d129a097a2a37de6d7c6fd4447df,34b255d8d1cda36bb955b25cae752e05d0a719734efeb6dfb951939d35851fdf,c5164d9765936593,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_24_123007,phenocam::arsgreatbasinltar177_2023_03_24_123007,phenocam,arsgreatbasinltar177_2023_03_24_123007,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-24T12:30:07,phenocam:arsgreatbasinltar177:2023-03-24,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_24_123007.jpg,,public_v2,e3c2703cc09716dde1abcb194172fed3bfe8898e9b85788a279795e38437ae78,63b0493ac15c900cec4966872d6c20197bff1bb27e9fed087a620a47c6dd3e2e,d51f1f5b70707070,0,,accepted_negative,
phenocam-arsgreatbasinltar177_2023_03_28_130006,phenocam::arsgreatbasinltar177_2023_03_28_130006,phenocam,arsgreatbasinltar177_2023_03_28_130006,arsgreatbasinltar177,arsgreatbasinltar177,2023-03-28T13:00:06,phenocam:arsgreatbasinltar177:2023-03-28,negative,train,images/train/phenocam-arsgreatbasinltar177_2023_03_28_130006.jpg,,public_v2,8249098c8fd2476eb3907e0f8a5e748a7411269f3f9e1e649451d7f47e3c6778,3cd45f80efea040083f303ea4328e230c1400040ae2862dda3bdfb03bc73670b,d515151515757575,0,,accepted_negative,
phenocam-arsmorris2_2017_07_28_160000,phenocam::arsmorris2_2017_07_28_160000,phenocam,arsmorris2_2017_07_28_160000,arsmorris2,arsmorris2,2017-07-28T16:00:00,phenocam:arsmorris2:2017-07-28,negative,val,images/val/phenocam-arsmorris2_2017_07_28_160000.jpg,,public_v2,6c0ac6214a0c24667103c2cbfe6ce9308ba52046823acf4e8be0d3481424117e,e3dcdeec0013e6bed0e579153e4c7ebf08aab97f18eb688770877052090aac3a,97c68fa08387a697,0,,accepted_negative,
phenocam-arsmorris2_2017_07_29_120001,phenocam::arsmorris2_2017_07_29_120001,phenocam,arsmorris2_2017_07_29_120001,arsmorris2,arsmorris2,2017-07-29T12:00:01,phenocam:arsmorris2:2017-07-29,negative,val,images/val/phenocam-arsmorris2_2017_07_29_120001.jpg,,public_v2,113446ea4ffca887d96cdcad8da2bf6d9231f1117d458a4f2bc27bcea69fe655,b0d886012b11cf902abaf4f4bc4f34b0e9044151f014b8a73a3051789b2b7d1d,9da68686a784a69f,0,,accepted_negative,
phenocam-ashburnham_2014_12_01_150102,phenocam::ashburnham_2014_12_01_150102,phenocam,ashburnham_2014_12_01_150102,ashburnham,ashburnham,2014-12-01T15:01:02,phenocam:ashburnham:2014-12-01,negative,train,images/train/phenocam-ashburnham_2014_12_01_150102.jpg,,public_v2,c4c8ba7c46e37e03ab088067c9189ef04d716285f6e362e908e76581081b71bf,c3f4bd7f9b7711173658cfa423ecfc2027dc0037decd074d55b9c306bc7cea63,838d97160f328fb6,0,,accepted_negative,
phenocam-ashburnham_2014_12_01_163102,phenocam::ashburnham_2014_12_01_163102,phenocam,ashburnham_2014_12_01_163102,ashburnham,ashburnham,2014-12-01T16:31:02,phenocam:ashburnham:2014-12-01,negative,train,images/train/phenocam-ashburnham_2014_12_01_163102.jpg,,public_v2,37c53c2e9237bb4bf907c5cc32d6657509d0a05aab4bd3b613d7986ce9183a08,8f1751acf616bdb72debf34b9d59facb80519e15509bbf70692d904d53e3fdab,fcecf4f8e8e0c0c0,0,,accepted_negative,
