image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,compiled_sha256,phash,annotation_count,classes_present,review_status,task_id,parent_image_id,parent_source_sha256,view_kind,crop_x,crop_y,crop_width,crop_height,license_url,attribution
open-images-validation-cef8e5fedcc6acf0,open_images:validation:cef8e5fedcc6acf0,open_images,cef8e5fedcc6acf0,,,,duplicate-52f9d96684dacda6f4b8,positive,train,images/train/open-images-validation-cef8e5fedcc6acf0.jpg,labels/train/open-images-validation-cef8e5fedcc6acf0.txt,public_v2,8a81559480b6531cf2d0ad336b0009305779aa51e713ffbd469a977e9cffbb47,736f6ab3f995792185dd187470b412f1cdc6e8e4da7f3cdb573ef8f187071690,8a81559480b6531cf2d0ad336b0009305779aa51e713ffbd469a977e9cffbb47,d4e08e1930f9f8ea,2,bicycle;person,complete,,,8a81559480b6531cf2d0ad336b0009305779aa51e713ffbd469a977e9cffbb47,full,,,,,,
open-images-validation-cf13f80b28984d23,open_images:validation:cf13f80b28984d23,open_images,cf13f80b28984d23,,,,duplicate-d20af3b34702fd022aeb,positive,train,images/train/open-images-validation-cf13f80b28984d23.jpg,labels/train/open-images-validation-cf13f80b28984d23.txt,public_v2,8c04628149aa2d1339aca594b3b03a773f858d372ae61d2c55cc522f5f233b9d,07469b00039b07571261774ab97b24d76aa6d813f983865036975d9d1169634f,8c04628149aa2d1339aca594b3b03a773f858d372ae61d2c55cc522f5f233b9d,ada5569e1678911b,3,person,source_verified,,,8c04628149aa2d1339aca594b3b03a773f858d372ae61d2c55cc522f5f233b9d,full,,,,,,
open-images-validation-d0c51cceae14b069,open_images:validation:d0c51cceae14b069,open_images,d0c51cceae14b069,,,,duplicate-ed0c5541813c62281e6e,positive,train,images/train/open-images-validation-d0c51cceae14b069.jpg,labels/train/open-images-validation-d0c51cceae14b069.txt,public_v2,0b02948aafd407a3d5c96a65284744c24cca3e66ca7c9d45654b0b60259686bb,148fa8e68cc9f2cdcbf0d805926100bbc9ea1265dae76d19c440572aedbd5e9e,0b02948aafd407a3d5c96a65284744c24cca3e66ca7c9d45654b0b60259686bb,ed4fc6523b398530,6,bus;car;person,source_verified,,,0b02948aafd407a3d5c96a65284744c24cca3e66ca7c9d45654b0b60259686bb,full,,,,,,
open-images-validation-d0ffc5d3a209d1f0,open_images:validation:d0ffc5d3a209d1f0,open_images,d0ffc5d3a209d1f0,,,,duplicate-fa4f9ad80fe5f71f8a3f,positive,train,images/train/open-images-validation-d0ffc5d3a209d1f0.jpg,labels/train/open-images-validation-d0ffc5d3a209d1f0.txt,public_v2,191d38f6a110c86dbec3d5636200b859df89e15dac71c39d5c07ad928b27bb7d,35b5a383bc7868ffd2669d949a47161bfb7d38a68dcc2797a717a996572a58eb,191d38f6a110c86dbec3d5636200b859df89e15dac71c39d5c07ad928b27bb7d,c49a8564b31ede4d,2,bicycle;person,source_verified,,,191d38f6a110c86dbec3d5636200b859df89e15dac71c39d5c07ad928b27bb7d,full,,,,,,
open-images-validation-d183d301d6297b8f,open_images:validation:d183d301d6297b8f,open_images,d183d301d6297b8f,,,,duplicate-1d19451ba6eda3dd1687,positive,train,images/train/open-images-validation-d183d301d6297b8f.jpg,labels/train/open-images-validation-d183d301d6297b8f.txt,public_v2,3c3274ae81ea1819e3b54c6bfffcfd29828aba36dbf897f8d973afee7d270fca,88b48491425c559e63cdb3e76e9b84f4626422d38006aaeca04e6f2672838151,3c3274ae81ea1819e3b54c6bfffcfd29828aba36dbf897f8d973afee7d270fca,bd13d0f868c03aeb,1,car,source_verified,,,3c3274ae81ea1819e3b54c6bfffcfd29828aba36dbf897f8d973afee7d270fca,full,,,,,,
open-images-validation-d240cf7ea67c8f73,open_images:validation:d240cf7ea67c8f73,open_images,d240cf7ea67c8f73,,,,duplicate-146f8d906cb5ab7d9625,negative,train,images/train/open-images-validation-d240cf7ea67c8f73.jpg,,public_v2,050dc17b6e1faa9d651e37637d62ea9ec2e9b5bbe4ba872f059ed23ab8ccdbf7,a4eb190fae4957712e55a0f0e78e53a1405a60dd0b6946c041a3a6dcb9b383f1,050dc17b6e1faa9d651e37637d62ea9ec2e9b5bbe4ba872f059ed23ab8ccdbf7,bfd09562ca1f6512,0,,accepted_negative,,,050dc17b6e1faa9d651e37637d62ea9ec2e9b5bbe4ba872f059ed23ab8ccdbf7,full,,,,,,
open-images-validation-d27b925e9cdbcb0b,open_images:validation:d27b925e9cdbcb0b,open_images,d27b925e9cdbcb0b,,,,duplicate-7cd929b36ba7456de1f3,positive,train,images/train/open-images-validation-d27b925e9cdbcb0b.jpg,labels/train/open-images-validation-d27b925e9cdbcb0b.txt,public_v2,c563f701547753d5c784c0695f493d539d937284bcc4fee7a6a2a2349f397e24,e5f212fc48175163a4500a67e8361f137274c3e6338dabb838621194684f40de,c563f701547753d5c784c0695f493d539d937284bcc4fee7a6a2a2349f397e24,d54246eae69419fa,2,truck,source_verified,,,c563f701547753d5c784c0695f493d539d937284bcc4fee7a6a2a2349f397e24,full,,,,,,
open-images-validation-d3f9296d6c052fd5,open_images:validation:d3f9296d6c052fd5,open_images,d3f9296d6c052fd5,,,,duplicate-1a06a07a669b145a5017,positive,val,images/val/open-images-validation-d3f9296d6c052fd5.jpg,labels/val/open-images-validation-d3f9296d6c052fd5.txt,public_v2,9a041282e667831a715d912ebeda1802e0c0bd877e9aa22d8a464617d752ad3e,4d3819da1fe1455aaf9b04fb769cff2d0d63f49226b8b0be315a1a8582b62405,9a041282e667831a715d912ebeda1802e0c0bd877e9aa22d8a464617d752ad3e,c4d0c47cc31fda6c,3,person,source_verified,,,9a041282e667831a715d912ebeda1802e0c0bd877e9aa22d8a464617d752ad3e,full,,,,,,
open-images-validation-d4f6d82dd83b75dc,open_images:validation:d4f6d82dd83b75dc,open_images,d4f6d82dd83b75dc,,,,duplicate-a53d305471203fe416a0,positive,train,images/train/open-images-validation-d4f6d82dd83b75dc.jpg,labels/train/open-images-validation-d4f6d82dd83b75dc.txt,public_v2,c1903263645beb35e31e45f3df80aae11f65f841a0ec2581eaab331203aa2a6f,e92e6e40efd38066c08cf020b9e51ef2423f11f2f26d70f017d28cf9f93a2a32,c1903263645beb35e31e45f3df80aae11f65f841a0ec2581eaab331203aa2a6f,f6a651197994c738,1,person,source_verified,,,c1903263645beb35e31e45f3df80aae11f65f841a0ec2581eaab331203aa2a6f,full,,,,,,
open-images-validation-d631e3098d7ae780,open_images:validation:d631e3098d7ae780,open_images,d631e3098d7ae780,,,,duplicate-efc5a4a48fc029849a26,positive,train,images/train/open-images-validation-d631e3098d7ae780.jpg,labels/train/open-images-validation-d631e3098d7ae780.txt,public_v2,70ee942d46d3fe3e038960ef0cf0ee0d36a24f712bfac3f76bc33b18616d864d,f612c6ee1312cdc7a50d8b2817a04341038d8f399d1dd9d2d19d28676767cdf4,70ee942d46d3fe3e038960ef0cf0ee0d36a24f712bfac3f76bc33b18616d864d,d8859408db72cef3,10,person,source_verified,,,70ee942d46d3fe3e038960ef0cf0ee0d36a24f712bfac3f76bc33b18616d864d,full,,,,,,
open-images-validation-d7f53caf2912bc62,open_images:validation:d7f53caf2912bc62,open_images,d7f53caf2912bc62,,,,duplicate-c5875f9334fb23a65ed3,positive,train,images/train/open-images-validation-d7f53caf2912bc62.jpg,labels/train/open-images-validation-d7f53caf2912bc62.txt,public_v2,1634fe3c358096c0d7b347f4d7483e268ff06f1ddd1d4e614b171094415a1d6e,a218fbb3b6df3040b3e6d118646330e865cb2e23cc63be5b78795a60eac2cf38,1634fe3c358096c0d7b347f4d7483e268ff06f1ddd1d4e614b171094415a1d6e,acd8b934b09489fb,1,truck,source_verified,,,1634fe3c358096c0d7b347f4d7483e268ff06f1ddd1d4e614b171094415a1d6e,full,,,,,,
open-images-validation-d88dff6b09de8051,open_images:validation:d88dff6b09de8051,open_images,d88dff6b09de8051,,,,duplicate-5922e683ddf134267925,positive,train,images/train/open-images-validation-d88dff6b09de8051.jpg,labels/train/open-images-validation-d88dff6b09de8051.txt,public_v2,545965ad63a812e0ddfaa3caf2a737795fe6ff885b43735df7d22bea100eb12a,20ae4711f0378e744be2894626cfd6af300353bece6f4a6f4713720ca9e1f004,545965ad63a812e0ddfaa3caf2a737795fe6ff885b43735df7d22bea100eb12a,c6cc7dc0d7273c30,22,car;person,source_verified,,,545965ad63a812e0ddfaa3caf2a737795fe6ff885b43735df7d22bea100eb12a,full,,,,,,
open-images-validation-d957035fd4b234d8,open_images:validation:d957035fd4b234d8,open_images,d957035fd4b234d8,,,,duplicate-db67db8d69707f89e067,positive,train,images/train/open-images-validation-d957035fd4b234d8.jpg,labels/train/open-images-validation-d957035fd4b234d8.txt,public_v2,5588991073a1302e9325f59fa7de6892087725f863db22cb493de3f48254606f,503295fb3942500d042b81a9fe58d009d06becda4b23c46c76cd2bc50beabd7d,5588991073a1302e9325f59fa7de6892087725f863db22cb493de3f48254606f,f9c8ee9892739143,8,bus;person,complete,,,5588991073a1302e9325f59fa7de6892087725f863db22cb493de3f48254606f,full,,,,,,
open-images-validation-d9771d6601a26947,open_images:validation:d9771d6601a26947,open_images,d9771d6601a26947,,,,duplicate-db22984a0a9c637a6219,positive,train,images/train/open-images-validation-d9771d6601a26947.jpg,labels/train/open-images-validation-d9771d6601a26947.txt,public_v2,39739c333bb86f30be74412c541476a915b10868ee348311dff9606a432155b4,12198e9d0c66d40da919488604ac38496afa32fef3c95d659f5c01dc37b6fd46,39739c333bb86f30be74412c541476a915b10868ee348311dff9606a432155b4,e59de15a89d027d8,22,person,source_verified,,,39739c333bb86f30be74412c541476a915b10868ee348311dff9606a432155b4,full,,,,,,
open-images-validation-da48cd4fb673201a,open_images:validation:da48cd4fb673201a,open_images,da48cd4fb673201a,,,,duplicate-96bc0e0dd23d176de612,positive,train,images/train/open-images-validation-da48cd4fb673201a.jpg,labels/train/open-images-validation-da48cd4fb673201a.txt,public_v2,295dcd14c91b34c2a047a4fe7424fa1b44591e5e01d1ccd1d8b39fb110619185,24a353f4958372a63bde4b92a4ce6854fdb87edcdc2885cb7029ad9c1a25278c,295dcd14c91b34c2a047a4fe7424fa1b44591e5e01d1ccd1d8b39fb110619185,db56052972d68d9c,10,motorcycle;person,source_verified,,,295dcd14c91b34c2a047a4fe7424fa1b44591e5e01d1ccd1d8b39fb110619185,full,,,,,,
open-images-validation-dafb540b5ee8488a,open_images:validation:dafb540b5ee8488a,open_images,dafb540b5ee8488a,,,,duplicate-c1371d3ce5323b792a3c,positive,train,images/train/open-images-validation-dafb540b5ee8488a.jpg,labels/train/open-images-validation-dafb540b5ee8488a.txt,public_v2,3d7cb9a9aa1535758633325061454de1203914ae7fe718c2cca4de9cce946d5e,dd5ee56a3defe13b9c053247e1ee2cf666e265f9f8068a8190b4f353dee82b96,3d7cb9a9aa1535758633325061454de1203914ae7fe718c2cca4de9cce946d5e,8b9dce87941b856c,1,car,source_verified,,,3d7cb9a9aa1535758633325061454de1203914ae7fe718c2cca4de9cce946d5e,full,,,,,,
open-images-validation-db915d6db0d1f742,open_images:validation:db915d6db0d1f742,open_images,db915d6db0d1f742,,,,duplicate-fde964641dc6a03cde35,positive,train,images/train/open-images-validation-db915d6db0d1f742.jpg,labels/train/open-images-validation-db915d6db0d1f742.txt,public_v2,f4544d34747651647a3fa0ed4f02c6c720b104de8410e63e810fbd2e5bea1a67,1bf880a51781bfc1845b010754f633d51a44f95e07af3d3d8307ff650c268eac,f4544d34747651647a3fa0ed4f02c6c720b104de8410e63e810fbd2e5bea1a67,9e6059afa61c711d,13,person,source_verified,,,f4544d34747651647a3fa0ed4f02c6c720b104de8410e63e810fbd2e5bea1a67,full,,,,,,
open-images-validation-dbdc6e817e33d92b,open_images:validation:dbdc6e817e33d92b,open_images,dbdc6e817e33d92b,,,,duplicate-574e632b73095ffc7f6f,positive,train,images/train/open-images-validation-dbdc6e817e33d92b.jpg,labels/train/open-images-validation-dbdc6e817e33d92b.txt,public_v2,f12986bde9738665e689d669a1974338ab6fa3800c19dcc285df6c52bade2eb1,3d0d64d720bb91a25010b5bf666d331bd2867a3c8d536df9aa908fb10097e707,f12986bde9738665e689d669a1974338ab6fa3800c19dcc285df6c52bade2eb1,bde3c21c6dc130e3,1,truck,source_verified,,,f12986bde9738665e689d669a1974338ab6fa3800c19dcc285df6c52bade2eb1,full,,,,,,
open-images-validation-de168a9b8a990836,open_images:validation:de168a9b8a990836,open_images,de168a9b8a990836,,,,duplicate-6b99f0c2899ade28e039,positive,train,images/train/open-images-validation-de168a9b8a990836.jpg,labels/train/open-images-validation-de168a9b8a990836.txt,public_v2,8fcb0bb11a10506689ced92bb71bdd78830b9a808f25131c781b87d5f9251a20,a72767dfaba6e68b01f38a6e636c486f51a7cd9a134293cd8eeda9ac529b36d9,8fcb0bb11a10506689ced92bb71bdd78830b9a808f25131c781b87d5f9251a20,fb91e0bb47408ea5,1,truck,source_verified,,,8fcb0bb11a10506689ced92bb71bdd78830b9a808f25131c781b87d5f9251a20,full,,,,,,
open-images-validation-de7aa2adfdb319ca,open_images:validation:de7aa2adfdb319ca,open_images,de7aa2adfdb319ca,,,,duplicate-0fe955c6cc39ff48bb84,negative,train,images/train/open-images-validation-de7aa2adfdb319ca.jpg,,public_v2,fb0fadfdde0260170dbe89fb8d6d20cc257baacd9ecb1fb8ad72dc501c86c2c6,277fa6c5ecd276879c1e768d1dd34022450d5b26b5855987e3e2d61a9ba6d6c9,fb0fadfdde0260170dbe89fb8d6d20cc257baacd9ecb1fb8ad72dc501c86c2c6,f177290b031f06be,0,,accepted_negative,,,fb0fadfdde0260170dbe89fb8d6d20cc257baacd9ecb1fb8ad72dc501c86c2c6,full,,,,,,
open-images-validation-df484b3698f526df,open_images:validation:df484b3698f526df,open_images,df484b3698f526df,,,,duplicate-27dc224126da100f9c52,positive,train,images/train/open-images-validation-df484b3698f526df.jpg,labels/train/open-images-validation-df484b3698f526df.txt,public_v2,752354b60fc7a3cb6118dd96c8c4e76adb0d7b306b3c567abc08040b476c46c5,ad042962a81dfbb56ce1e037e6f1170bb69225d184eaf788639dfcd36da29771,752354b60fc7a3cb6118dd96c8c4e76adb0d7b306b3c567abc08040b476c46c5,f9581426e39e8cd9,1,car,source_verified,,,752354b60fc7a3cb6118dd96c8c4e76adb0d7b306b3c567abc08040b476c46c5,full,,,,,,
open-images-validation-e2eb9b5eca496b1e,open_images:validation:e2eb9b5eca496b1e,open_images,e2eb9b5eca496b1e,,,,duplicate-7d134e3da1fc8349a644,positive,train,images/train/open-images-validation-e2eb9b5eca496b1e.jpg,labels/train/open-images-validation-e2eb9b5eca496b1e.txt,public_v2,f282f9787a093a1fe559cad64a820fa5aef4003ed0e974305d0dc694f8bc0fdb,d36afe2f1ec8065af3a9a0d1c72aa64c2282a9783c31666f3efb65bbdf432cce,f282f9787a093a1fe559cad64a820fa5aef4003ed0e974305d0dc694f8bc0fdb,e37cd48b0e342bd4,6,motorcycle;person,complete,,,f282f9787a093a1fe559cad64a820fa5aef4003ed0e974305d0dc694f8bc0fdb,full,,,,,,
open-images-validation-e35fe0f23cf13088,open_images:validation:e35fe0f23cf13088,open_images,e35fe0f23cf13088,,,,duplicate-a3fe0fee505a2adf2d91,positive,val,images/val/open-images-validation-e35fe0f23cf13088.jpg,labels/val/open-images-validation-e35fe0f23cf13088.txt,public_v2,1b176cf72849b866d6f0593ff6833e3415c23c272edd508d351d5308329b861c,4a8b9d9b79c075a8d232fa7bd84bfb32e99dc1fc31c0bdb8797f6eca4b9966d4,1b176cf72849b866d6f0593ff6833e3415c23c272edd508d351d5308329b861c,aad54d4666c4b58d,8,car;motorcycle;person,complete,,,1b176cf72849b866d6f0593ff6833e3415c23c272edd508d351d5308329b861c,full,,,,,,
open-images-validation-e3f1ef78c4d63ec8,open_images:validation:e3f1ef78c4d63ec8,open_images,e3f1ef78c4d63ec8,,,,duplicate-80bd3c9c55a63f1aa5ec,positive,train,images/train/open-images-validation-e3f1ef78c4d63ec8.jpg,labels/train/open-images-validation-e3f1ef78c4d63ec8.txt,public_v2,4b6bc641a958f600d38d1f5e6d3578ff2efebc9ca92e5d16343e973f5ffb3b37,4601a17b515e66b9f2e900450573b380f5153f20cef5720cc7b5508f0fdda921,4b6bc641a958f600d38d1f5e6d3578ff2efebc9ca92e5d16343e973f5ffb3b37,a22accd93baaaab8,1,person,source_verified,,,4b6bc641a958f600d38d1f5e6d3578ff2efebc9ca92e5d16343e973f5ffb3b37,full,,,,,,
open-images-validation-e405d12592180241,open_images:validation:e405d12592180241,open_images,e405d12592180241,,,,duplicate-31618ffeb55d8290b4a3,positive,train,images/train/open-images-validation-e405d12592180241.jpg,labels/train/open-images-validation-e405d12592180241.txt,public_v2,ff063c1afe3e93538200eba313c3de9774f5681206bc216a4b1a2624b7c306ad,60e89f3777a550f630649f2892d7b15151d6962284d32a8272eab3322c47459d,ff063c1afe3e93538200eba313c3de9774f5681206bc216a4b1a2624b7c306ad,ad11d03f92245f76,6,person;truck,complete,,,ff063c1afe3e93538200eba313c3de9774f5681206bc216a4b1a2624b7c306ad,full,,,,,,
open-images-validation-e40c9760d612b7b9,open_images:validation:e40c9760d612b7b9,open_images,e40c9760d612b7b9,,,,duplicate-904683fed6e83bf300ae,positive,train,images/train/open-images-validation-e40c9760d612b7b9.jpg,labels/train/open-images-validation-e40c9760d612b7b9.txt,public_v2,93f21d59dbba935cbb3ed63f1319d01775c469797bcab495aa9f2d83c2f83b0a,a524141a71a5781a9d459273a91d95e59ad68d4df69caeacab93a487194aa3bc,93f21d59dbba935cbb3ed63f1319d01775c469797bcab495aa9f2d83c2f83b0a,821bca3476aa5bec,2,bicycle;person,source_verified,,,93f21d59dbba935cbb3ed63f1319d01775c469797bcab495aa9f2d83c2f83b0a,full,,,,,,
open-images-validation-e6aefacfb3386784,open_images:validation:e6aefacfb3386784,open_images,e6aefacfb3386784,,,,duplicate-3002c7c5f427f3c5ccdb,positive,val,images/val/open-images-validation-e6aefacfb3386784.jpg,labels/val/open-images-validation-e6aefacfb3386784.txt,public_v2,a3d67f2115531ca1c5c8ef27cf5df457da596c3a79458235cf3e833defdb5ff2,be9ffa24e24e817d7911f2bd89468e00f9b368d2f00326636f8c902f38a075c8,a3d67f2115531ca1c5c8ef27cf5df457da596c3a79458235cf3e833defdb5ff2,c4c4e2ff62390d33,10,bus;car;person;truck,complete,,,a3d67f2115531ca1c5c8ef27cf5df457da596c3a79458235cf3e833defdb5ff2,full,,,,,,
open-images-validation-e73a7d4187158151,open_images:validation:e73a7d4187158151,open_images,e73a7d4187158151,,,,duplicate-7d2bf6f6c8cdc3b4cc81,positive,train,images/train/open-images-validation-e73a7d4187158151.jpg,labels/train/open-images-validation-e73a7d4187158151.txt,public_v2,0b05f7476ded3800948cfa3ef7e21723ea87b3b1c4ca5d82751dd2cc654b5112,8404af7589303c1570c445938d0328426fa907832ceae975c126dcb68f5d3cc6,0b05f7476ded3800948cfa3ef7e21723ea87b3b1c4ca5d82751dd2cc654b5112,e615956b89167969,8,motorcycle;person,source_verified,,,0b05f7476ded3800948cfa3ef7e21723ea87b3b1c4ca5d82751dd2cc654b5112,full,,,,,,
open-images-validation-e7c48ec16f6e13ab,open_images:validation:e7c48ec16f6e13ab,open_images,e7c48ec16f6e13ab,,,,duplicate-ce2d6a6a037fbaf02716,positive,val,images/val/open-images-validation-e7c48ec16f6e13ab.jpg,labels/val/open-images-validation-e7c48ec16f6e13ab.txt,public_v2,4881f23ff0b833434a3d82d5a0029d3942522d51c7a3b41f191641d1136eb581,3807d4cce2158c1875e7dedb9441a1a0e5b23e998c0d3f0c208cc5ff856a8170,4881f23ff0b833434a3d82d5a0029d3942522d51c7a3b41f191641d1136eb581,9494eb6f15126a6d,5,person,source_verified,,,4881f23ff0b833434a3d82d5a0029d3942522d51c7a3b41f191641d1136eb581,full,,,,,,
open-images-validation-e865fb50fafbb374,open_images:validation:e865fb50fafbb374,open_images,e865fb50fafbb374,,,,duplicate-ff3da894750183594d08,positive,train,images/train/open-images-validation-e865fb50fafbb374.jpg,labels/train/open-images-validation-e865fb50fafbb374.txt,public_v2,4d65346eef4d8564a7b818e8284a1e6904b36c1c72c034f703987c270284ba63,9dbe7e519f246420a18ef954bcec99a6fc1ba1e0a6d7af8fe3884c433885e0ea,4d65346eef4d8564a7b818e8284a1e6904b36c1c72c034f703987c270284ba63,e9aa6975dab61842,1,truck,source_verified,,,4d65346eef4d8564a7b818e8284a1e6904b36c1c72c034f703987c270284ba63,full,,,,,,
open-images-validation-e9d5b1047627f9c4,open_images:validation:e9d5b1047627f9c4,open_images,e9d5b1047627f9c4,,,,duplicate-067dc337fc7e3b8f118a,positive,train,images/train/open-images-validation-e9d5b1047627f9c4.jpg,labels/train/open-images-validation-e9d5b1047627f9c4.txt,public_v2,7575e5ba48e99a355e9e63cbf1df704dbcdbb778aa887a79f09bf6565115745b,12a8635d7fe8e42afa6570931300bab001f4ac3a142a5de5039f771a670de2eb,7575e5ba48e99a355e9e63cbf1df704dbcdbb778aa887a79f09bf6565115745b,c863a7788e70afe0,1,car,source_verified,,,7575e5ba48e99a355e9e63cbf1df704dbcdbb778aa887a79f09bf6565115745b,full,,,,,,
open-images-validation-ea276251a9a18fc1,open_images:validation:ea276251a9a18fc1,open_images,ea276251a9a18fc1,,,,duplicate-eefad1c26670bd1cf753,positive,train,images/train/open-images-validation-ea276251a9a18fc1.jpg,labels/train/open-images-validation-ea276251a9a18fc1.txt,public_v2,caf9438d8e60347c837a7868b4d9f7d769e2443789618329fcd2fe4c1b1d508d,7109fc126cf341e31a8aaf4663fdd10868f078c7e58f3324ad674077eaebef76,caf9438d8e60347c837a7868b4d9f7d769e2443789618329fcd2fe4c1b1d508d,ea85e9bec435c644,6,bus;person,complete,,,caf9438d8e60347c837a7868b4d9f7d769e2443789618329fcd2fe4c1b1d508d,full,,,,,,
open-images-validation-ea6116391667c516,open_images:validation:ea6116391667c516,open_images,ea6116391667c516,,,,duplicate-4eaa5a8be2326ffed797,positive,train,images/train/open-images-validation-ea6116391667c516.jpg,labels/train/open-images-validation-ea6116391667c516.txt,public_v2,da13386e2c502f2e34c96a2287e984e70f448e6bc953a4e31ce0113d99621082,7746ce0a73bf00b3503335cc419c82639c13bbd1bb854f64719f4baa4b199ad0,da13386e2c502f2e34c96a2287e984e70f448e6bc953a4e31ce0113d99621082,d39ec2ba0de0f06c,3,car;truck,source_verified,,,da13386e2c502f2e34c96a2287e984e70f448e6bc953a4e31ce0113d99621082,full,,,,,,
open-images-validation-ea7a0fa40f15afe6,open_images:validation:ea7a0fa40f15afe6,open_images,ea7a0fa40f15afe6,,,,duplicate-4044fb7ee05cb502947f,positive,train,images/train/open-images-validation-ea7a0fa40f15afe6.jpg,labels/train/open-images-validation-ea7a0fa40f15afe6.txt,public_v2,331044709617a895ad4bd4237509c456050421644f68525fd41cae74b000d259,f072c76d239c2e519829f2b22197ddecf2280f4269ce8c86c5fd52f1fd5324b3,331044709617a895ad4bd4237509c456050421644f68525fd41cae74b000d259,fffe205fd0a03890,4,person,source_verified,,,331044709617a895ad4bd4237509c456050421644f68525fd41cae74b000d259,full,,,,,,
open-images-validation-eaba3f191c296c00,open_images:validation:eaba3f191c296c00,open_images,eaba3f191c296c00,,,,duplicate-b0b893a44ed87a155fce,positive,train,images/train/open-images-validation-eaba3f191c296c00.jpg,labels/train/open-images-validation-eaba3f191c296c00.txt,public_v2,18df4ba0fd24c94d71dcfc5cf335e718aac24482f7d0893c95149b2b7e5b46b6,55318cbc2e417ee2a8b605a445c46597bab311d019c331745cd547ac26842898,18df4ba0fd24c94d71dcfc5cf335e718aac24482f7d0893c95149b2b7e5b46b6,a9e9dc35639e1a09,3,car;truck,source_verified,,,18df4ba0fd24c94d71dcfc5cf335e718aac24482f7d0893c95149b2b7e5b46b6,full,,,,,,
open-images-validation-eb5fdfc162e5fd34,open_images:validation:eb5fdfc162e5fd34,open_images,eb5fdfc162e5fd34,,,,duplicate-54ffcd2558fe7ac8c48a,positive,train,images/train/open-images-validation-eb5fdfc162e5fd34.jpg,labels/train/open-images-validation-eb5fdfc162e5fd34.txt,public_v2,67f00a7dadbd022b4af135beae9b493b6950ab16e9b191cfc0428d712db37333,1a29af1c30ee5c3873b86a1552be734a5e515a32bcbe024d39688899f0c331f0,67f00a7dadbd022b4af135beae9b493b6950ab16e9b191cfc0428d712db37333,eb12c13abd629a4b,2,car;truck,complete,,,67f00a7dadbd022b4af135beae9b493b6950ab16e9b191cfc0428d712db37333,full,,,,,,
open-images-validation-eb92e1d9b9c03d6a,open_images:validation:eb92e1d9b9c03d6a,open_images,eb92e1d9b9c03d6a,,,,duplicate-555943456c5f6035776b,positive,train,images/train/open-images-validation-eb92e1d9b9c03d6a.jpg,labels/train/open-images-validation-eb92e1d9b9c03d6a.txt,public_v2,efc23b56f9233e35028545b3f3162d71cdc8c55a046b751800e316bb5c250452,90d0208362ca778e976cb1dd498aef48a42823877ad179785c25126692adcb2b,efc23b56f9233e35028545b3f3162d71cdc8c55a046b751800e316bb5c250452,d5f52a5558772a0a,5,car;truck,complete,,,efc23b56f9233e35028545b3f3162d71cdc8c55a046b751800e316bb5c250452,full,,,,,,
open-images-validation-ec38010503c355a9,open_images:validation:ec38010503c355a9,open_images,ec38010503c355a9,,,,duplicate-1583ca2b36f92d3b10b6,positive,train,images/train/open-images-validation-ec38010503c355a9.jpg,labels/train/open-images-validation-ec38010503c355a9.txt,public_v2,52e0b3a57f0b366889fa639631d51c02b343403069ab9b0333ac662eb40da0f0,6fd4b8b136ff55f02c5be85f8d7acd9bb74814c202599fbff38e4007c2099e7a,52e0b3a57f0b366889fa639631d51c02b343403069ab9b0333ac662eb40da0f0,9b1a466535cb6635,4,person;truck,source_verified,,,52e0b3a57f0b366889fa639631d51c02b343403069ab9b0333ac662eb40da0f0,full,,,,,,
open-images-validation-ed39ece290eabd5d,open_images:validation:ed39ece290eabd5d,open_images,ed39ece290eabd5d,,,,duplicate-c87d2eb3c5f28cffc618,positive,train,images/train/open-images-validation-ed39ece290eabd5d.jpg,labels/train/open-images-validation-ed39ece290eabd5d.txt,public_v2,7caad67cee6206b8613b6f444c06b3a85e3ba87c0fbf2b806b22430ce263ce3b,da51857d5bc463062287a5980958f2b6082d69e5f1a7b5687bf91844589ad767,7caad67cee6206b8613b6f444c06b3a85e3ba87c0fbf2b806b22430ce263ce3b,a48639695f7c4936,2,motorcycle;person,complete,,,7caad67cee6206b8613b6f444c06b3a85e3ba87c0fbf2b806b22430ce263ce3b,full,,,,,,
open-images-validation-ed402095559e0374,open_images:validation:ed402095559e0374,open_images,ed402095559e0374,,,,duplicate-79fc7753ca45d76129fd,positive,train,images/train/open-images-validation-ed402095559e0374.jpg,labels/train/open-images-validation-ed402095559e0374.txt,public_v2,dbd862dfdcc5f0994876c41d390d41b1c52ec45247c5c30eff5cdf1e7b9c3404,c52ffc57c2fb318cf4ad1cc9ffef74993cb0102d1dafbb321657c7fd90e50da7,dbd862dfdcc5f0994876c41d390d41b1c52ec45247c5c30eff5cdf1e7b9c3404,db42a43c53c01eef,2,car;truck,source_verified,,,dbd862dfdcc5f0994876c41d390d41b1c52ec45247c5c30eff5cdf1e7b9c3404,full,,,,,,
