image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,compiled_sha256,phash,annotation_count,classes_present,review_status,task_id,parent_image_id,parent_source_sha256,view_kind,crop_x,crop_y,crop_width,crop_height,license_url,attribution,source_version,original_url,landing_url,author,sequence_id,event_id,primary_stratum,annotation_source,annotator,reviewer,embedding_model,original_file_name,source_image_path,source_label_path,partition_group_id,compiled_decoded_sha256
phenocam-contactcreek_2010_09_29_140000,phenocam::contactcreek_2010_09_29_140000,phenocam,contactcreek_2010_09_29_140000,contactcreek,contactcreek,2010-09-29T14:00:00,phenocam:contactcreek:2010-09-29,negative,train,images/train/phenocam-contactcreek_2010_09_29_140000.jpg,,public_v2,18a84d68cfead2a0d1790ec18f521674afa075b6f5686bafe3a635fce59796bd,1f53e69cf41008f68a11e537f70ad3b6d4fc09c405f059d6a36967f8a8dfdf37,18a84d68cfead2a0d1790ec18f521674afa075b6f5686bafe3a635fce59796bd,d5fbe1c8818a869e,0,,accepted_negative,,,18a84d68cfead2a0d1790ec18f521674afa075b6f5686bafe3a635fce59796bd,full,,,,,,,,,,,,,,,,,,,,,,1f53e69cf41008f68a11e537f70ad3b6d4fc09c405f059d6a36967f8a8dfdf37
phenocam-coville_2012_08_07_132114,phenocam::coville_2012_08_07_132114,phenocam,coville_2012_08_07_132114,coville,coville,2012-08-07T13:21:14,phenocam:coville:2012-08-07,negative,train,images/train/phenocam-coville_2012_08_07_132114.jpg,,public_v2,8298c91dfe5702197db6651799db85df319cf4f1e5b102d69cf4f8ee53a09867,b2f8a4f333e963f66add4bdf1ae26d0f82ed95c1254d5a683c117ccdb63fd4fd,8298c91dfe5702197db6651799db85df319cf4f1e5b102d69cf4f8ee53a09867,c5aa95b2011e69fe,0,,accepted_negative,,,8298c91dfe5702197db6651799db85df319cf4f1e5b102d69cf4f8ee53a09867,full,,,,,,,,,,,,,,,,,,,,,,b2f8a4f333e963f66add4bdf1ae26d0f82ed95c1254d5a683c117ccdb63fd4fd
phenocam-coville_2012_08_16_142119,phenocam::coville_2012_08_16_142119,phenocam,coville_2012_08_16_142119,coville,coville,2012-08-16T14:21:19,phenocam:coville:2012-08-16,negative,train,images/train/phenocam-coville_2012_08_16_142119.jpg,,public_v2,38c7baa256d9c91477e3f9f6858606b0f6eb7f02c6359f7d60fb472e3104de6a,8850e63e322cf232bcfd875992d92711603cfbb04575d24c63155ec8a562671c,38c7baa256d9c91477e3f9f6858606b0f6eb7f02c6359f7d60fb472e3104de6a,c5ecd4f8911a417e,0,,accepted_negative,,,38c7baa256d9c91477e3f9f6858606b0f6eb7f02c6359f7d60fb472e3104de6a,full,,,,,,,,,,,,,,,,,,,,,,8850e63e322cf232bcfd875992d92711603cfbb04575d24c63155ec8a562671c
phenocam-coville_2012_08_21_112123,phenocam::coville_2012_08_21_112123,phenocam,coville_2012_08_21_112123,coville,coville,2012-08-21T11:21:23,phenocam:coville:2012-08-21,negative,train,images/train/phenocam-coville_2012_08_21_112123.jpg,,public_v2,46f6f32e9ff86527610d9fed8de9863ef05f6daf887d9a7b2fcf637ba8a2d377,3c10b7f283cce13817a8dfff38f705885865e742b7e4baf5cfea4565f9a22817,46f6f32e9ff86527610d9fed8de9863ef05f6daf887d9a7b2fcf637ba8a2d377,d5ea952a45dea01e,0,,accepted_negative,,,46f6f32e9ff86527610d9fed8de9863ef05f6daf887d9a7b2fcf637ba8a2d377,full,,,,,,,,,,,,,,,,,,,,,,3c10b7f283cce13817a8dfff38f705885865e742b7e4baf5cfea4565f9a22817
phenocam-cperagm_2023_02_21_163006,phenocam::cperagm_2023_02_21_163006,phenocam,cperagm_2023_02_21_163006,cperagm,cperagm,2023-02-21T16:30:06,phenocam:cperagm:2023-02-21,negative,train,images/train/phenocam-cperagm_2023_02_21_163006.jpg,,public_v2,a63e354db603f7808226651141b42a8c4ca7105e51c32531ea0e779a5e0b061b,10c1f6de444e9b4b117df38fd26bab2eb87082ba995d59e34e27dfa85b0f57bd,a63e354db603f7808226651141b42a8c4ca7105e51c32531ea0e779a5e0b061b,d096a52e2f079397,0,,accepted_negative,,,a63e354db603f7808226651141b42a8c4ca7105e51c32531ea0e779a5e0b061b,full,,,,,,,,,,,,,,,,,,,,,,10c1f6de444e9b4b117df38fd26bab2eb87082ba995d59e34e27dfa85b0f57bd
phenocam-cperagm_2023_02_22_113006,phenocam::cperagm_2023_02_22_113006,phenocam,cperagm_2023_02_22_113006,cperagm,cperagm,2023-02-22T11:30:06,phenocam:cperagm:2023-02-22,negative,train,images/train/phenocam-cperagm_2023_02_22_113006.jpg,,public_v2,4b6d0e592ed3de13d5b517fd97879bf71f518879fd3ef3a8de78f9fdabd5c287,55d28a4086c904b3e8456176e78e518f0ef81986b5471e0014ae303965dc30fb,4b6d0e592ed3de13d5b517fd97879bf71f518879fd3ef3a8de78f9fdabd5c287,85765e2728363736,0,,accepted_negative,,,4b6d0e592ed3de13d5b517fd97879bf71f518879fd3ef3a8de78f9fdabd5c287,full,,,,,,,,,,,,,,,,,,,,,,55d28a4086c904b3e8456176e78e518f0ef81986b5471e0014ae303965dc30fb
phenocam-cperagm_2023_02_23_133006,phenocam::cperagm_2023_02_23_133006,phenocam,cperagm_2023_02_23_133006,cperagm,cperagm,2023-02-23T13:30:06,phenocam:cperagm:2023-02-23,negative,train,images/train/phenocam-cperagm_2023_02_23_133006.jpg,,public_v2,277fa74dcec39c397bde08fe1cd8ba60784f8cd69d90223533ce2edaf65e2f41,ddbfbee10fdcc862574727e0cecf784f955d7683d645cf9693beb648ed8c8ba0,277fa74dcec39c397bde08fe1cd8ba60784f8cd69d90223533ce2edaf65e2f41,85222d3c3c3f6c7c,0,,accepted_negative,,,277fa74dcec39c397bde08fe1cd8ba60784f8cd69d90223533ce2edaf65e2f41,full,,,,,,,,,,,,,,,,,,,,,,ddbfbee10fdcc862574727e0cecf784f955d7683d645cf9693beb648ed8c8ba0
phenocam-cperagm_2023_02_24_160005,phenocam::cperagm_2023_02_24_160005,phenocam,cperagm_2023_02_24_160005,cperagm,cperagm,2023-02-24T16:00:05,phenocam:cperagm:2023-02-24,negative,train,images/train/phenocam-cperagm_2023_02_24_160005.jpg,,public_v2,ac2404ca4cad53f7f09cbb59789842e3b44a953fd0af3c85acdb34c227aacdc7,42d410d40c4f9200f6b5358ef9ca2a9948e5f68758220c3f0ce68677d6df539d,ac2404ca4cad53f7f09cbb59789842e3b44a953fd0af3c85acdb34c227aacdc7,c1726d5a2cc748fc,0,,accepted_negative,,,ac2404ca4cad53f7f09cbb59789842e3b44a953fd0af3c85acdb34c227aacdc7,full,,,,,,,,,,,,,,,,,,,,,,42d410d40c4f9200f6b5358ef9ca2a9948e5f68758220c3f0ce68677d6df539d
phenocam-cperagm_2023_02_25_130005,phenocam::cperagm_2023_02_25_130005,phenocam,cperagm_2023_02_25_130005,cperagm,cperagm,2023-02-25T13:00:05,phenocam:cperagm:2023-02-25,negative,train,images/train/phenocam-cperagm_2023_02_25_130005.jpg,,public_v2,afc7e48a22d9262a967992be79b209716d5454eac7b0b35902b93566e798e737,1e89aff2586721babc6829104b032df5086634e3a3e78d3f0b02282c8c1fbf35,afc7e48a22d9262a967992be79b209716d5454eac7b0b35902b93566e798e737,81bc6e4937d2c9a3,0,,accepted_negative,,,afc7e48a22d9262a967992be79b209716d5454eac7b0b35902b93566e798e737,full,,,,,,,,,,,,,,,,,,,,,,1e89aff2586721babc6829104b032df5086634e3a3e78d3f0b02282c8c1fbf35
phenocam-cperagm_2023_02_26_140005,phenocam::cperagm_2023_02_26_140005,phenocam,cperagm_2023_02_26_140005,cperagm,cperagm,2023-02-26T14:00:05,phenocam:cperagm:2023-02-26,negative,train,images/train/phenocam-cperagm_2023_02_26_140005.jpg,,public_v2,366184452fbb4c925f0933a6073ffd65fb349a8c58b4efacc029cc9e5d540b8a,23da14e077ceabce2d410e4cad3cf335ff3d3a2f4637d810a0c7dfd386a24c78,366184452fbb4c925f0933a6073ffd65fb349a8c58b4efacc029cc9e5d540b8a,8587872667478f87,0,,accepted_negative,,,366184452fbb4c925f0933a6073ffd65fb349a8c58b4efacc029cc9e5d540b8a,full,,,,,,,,,,,,,,,,,,,,,,23da14e077ceabce2d410e4cad3cf335ff3d3a2f4637d810a0c7dfd386a24c78
phenocam-cperagm_2023_02_28_163007,phenocam::cperagm_2023_02_28_163007,phenocam,cperagm_2023_02_28_163007,cperagm,cperagm,2023-02-28T16:30:07,phenocam:cperagm:2023-02-28,negative,train,images/train/phenocam-cperagm_2023_02_28_163007.jpg,,public_v2,56cf2765ae49b3d373c9b3eab3d765501a93777509b08948ac46b7107a4f0fda,e25f2655c2231543ad9709362a1f2540812ae0c26727290ed334b97ff1a576ee,56cf2765ae49b3d373c9b3eab3d765501a93777509b08948ac46b7107a4f0fda,d5d7402e23069fd6,0,,accepted_negative,,,56cf2765ae49b3d373c9b3eab3d765501a93777509b08948ac46b7107a4f0fda,full,,,,,,,,,,,,,,,,,,,,,,e25f2655c2231543ad9709362a1f2540812ae0c26727290ed334b97ff1a576ee
phenocam-dollysods_2016_04_06_140020,phenocam::dollysods_2016_04_06_140020,phenocam,dollysods_2016_04_06_140020,dollysods,dollysods,2016-04-06T14:00:20,phenocam:dollysods:2016-04-06,negative,train,images/train/phenocam-dollysods_2016_04_06_140020.jpg,,public_v2,433d3653742ebefb4f951d4c7fb22ae84c6142ceb2b8ba4191358b45c87a022a,83a601ee93bc087c6a00892f810a58723910f5a47e1cfccad46c6e9d5106f7b0,433d3653742ebefb4f951d4c7fb22ae84c6142ceb2b8ba4191358b45c87a022a,8caf7519aaa35d18,0,,accepted_negative,,,433d3653742ebefb4f951d4c7fb22ae84c6142ceb2b8ba4191358b45c87a022a,full,,,,,,,,,,,,,,,,,,,,,,83a601ee93bc087c6a00892f810a58723910f5a47e1cfccad46c6e9d5106f7b0
phenocam-dollysods_2016_04_07_170020,phenocam::dollysods_2016_04_07_170020,phenocam,dollysods_2016_04_07_170020,dollysods,dollysods,2016-04-07T17:00:20,phenocam:dollysods:2016-04-07,negative,train,images/train/phenocam-dollysods_2016_04_07_170020.jpg,,public_v2,e5464c0511d9d160365c8f9f0b68587a85586e655e766925fd09bcc5c539cb07,95e09494c506c0cbd20c2150bc8034af20dda93ffae747dec48647f9af5c718d,e5464c0511d9d160365c8f9f0b68587a85586e655e766925fd09bcc5c539cb07,98c733f84739cc43,0,,accepted_negative,,,e5464c0511d9d160365c8f9f0b68587a85586e655e766925fd09bcc5c539cb07,full,,,,,,,,,,,,,,,,,,,,,,95e09494c506c0cbd20c2150bc8034af20dda93ffae747dec48647f9af5c718d
phenocam-dollysods_2016_04_09_060002,phenocam::dollysods_2016_04_09_060002,phenocam,dollysods_2016_04_09_060002,dollysods,dollysods,2016-04-09T06:00:02,phenocam:dollysods:2016-04-09,negative,train,images/train/phenocam-dollysods_2016_04_09_060002.jpg,,public_v2,5ffd1ef702ecf7877900ff93f3744e93817ce5e4e8952d3945bb015c3bfc8cdf,d2e65112b1ddd7ca5be2e8babbec950fac6a66d2124f10e557173cf09ea2fd9c,5ffd1ef702ecf7877900ff93f3744e93817ce5e4e8952d3945bb015c3bfc8cdf,d9c7229887799c63,0,,accepted_negative,,,5ffd1ef702ecf7877900ff93f3744e93817ce5e4e8952d3945bb015c3bfc8cdf,full,,,,,,,,,,,,,,,,,,,,,,d2e65112b1ddd7ca5be2e8babbec950fac6a66d2124f10e557173cf09ea2fd9c
phenocam-dollysods_2016_04_21_120022,phenocam::dollysods_2016_04_21_120022,phenocam,dollysods_2016_04_21_120022,dollysods,dollysods,2016-04-21T12:00:22,phenocam:dollysods:2016-04-21,negative,train,images/train/phenocam-dollysods_2016_04_21_120022.jpg,,public_v2,8b634c744d04bee612607e25ba9899a369dc38a34b90c789a0774251faa253c1,e7a93ea01a890ba24c28ad6e804fadbc25958c4c8d3dca755816cdf619d62caa,8b634c744d04bee612607e25ba9899a369dc38a34b90c789a0774251faa253c1,9cc5671a8fe7501c,0,,accepted_negative,,,8b634c744d04bee612607e25ba9899a369dc38a34b90c789a0774251faa253c1,full,,,,,,,,,,,,,,,,,,,,,,e7a93ea01a890ba24c28ad6e804fadbc25958c4c8d3dca755816cdf619d62caa
phenocam-dollysods_2016_04_23_140020,phenocam::dollysods_2016_04_23_140020,phenocam,dollysods_2016_04_23_140020,dollysods,dollysods,2016-04-23T14:00:20,phenocam:dollysods:2016-04-23,negative,train,images/train/phenocam-dollysods_2016_04_23_140020.jpg,,public_v2,2439f60720e12e5c9bade2c7332d55e07378cae8019070db096c2e843f9aadbc,b64f8cbd12fb19ae40848edd61c3f23483268aca549bf86666a0cf026f99dd0c,2439f60720e12e5c9bade2c7332d55e07378cae8019070db096c2e843f9aadbc,d0c76b18a6791ca7,0,,accepted_negative,,,2439f60720e12e5c9bade2c7332d55e07378cae8019070db096c2e843f9aadbc,full,,,,,,,,,,,,,,,,,,,,,,b64f8cbd12fb19ae40848edd61c3f23483268aca549bf86666a0cf026f99dd0c
phenocam-dollysods_2016_04_28_180018,phenocam::dollysods_2016_04_28_180018,phenocam,dollysods_2016_04_28_180018,dollysods,dollysods,2016-04-28T18:00:18,phenocam:dollysods:2016-04-28,negative,train,images/train/phenocam-dollysods_2016_04_28_180018.jpg,,public_v2,11e8bc9d2e6088381c4dac9d11e362b72870c402292ed9d5b7b4b9b4c7a3b0e1,fb4ca5db706c267d1711c3e33e20f666d76a1bbed95d86bfdadca5078c5096d9,11e8bc9d2e6088381c4dac9d11e362b72870c402292ed9d5b7b4b9b4c7a3b0e1,d8872bf886799c07,0,,accepted_negative,,,11e8bc9d2e6088381c4dac9d11e362b72870c402292ed9d5b7b4b9b4c7a3b0e1,full,,,,,,,,,,,,,,,,,,,,,,fb4ca5db706c267d1711c3e33e20f666d76a1bbed95d86bfdadca5078c5096d9
phenocam-dollysods_2016_04_29_120026,phenocam::dollysods_2016_04_29_120026,phenocam,dollysods_2016_04_29_120026,dollysods,dollysods,2016-04-29T12:00:26,phenocam:dollysods:2016-04-29,negative,train,images/train/phenocam-dollysods_2016_04_29_120026.jpg,,public_v2,c70646636bf825f5bb2fc856828dd28dda880d5c66dc491eebe5aa39b183ee14,ad46cbefb97584314ad57cf3c9b811c93430cfdabfac15dd47379bbffb86254c,c70646636bf825f5bb2fc856828dd28dda880d5c66dc491eebe5aa39b183ee14,d8c3635de2a53724,0,,accepted_negative,,,c70646636bf825f5bb2fc856828dd28dda880d5c66dc491eebe5aa39b183ee14,full,,,,,,,,,,,,,,,,,,,,,,ad46cbefb97584314ad57cf3c9b811c93430cfdabfac15dd47379bbffb86254c
phenocam-drippingsprings_2001_09_01_090000,phenocam::drippingsprings_2001_09_01_090000,phenocam,drippingsprings_2001_09_01_090000,drippingsprings,drippingsprings,2001-09-01T09:00:00,phenocam:drippingsprings:2001-09-01,negative,train,images/train/phenocam-drippingsprings_2001_09_01_090000.jpg,,public_v2,2dcbc0b76e97aa738b82ffe3fcf89c84f9d055da3b7af9d03e8f5318dba1cc33,d81de0152a3cf428d7aedac4b0326f423ab0506e775da4afabf7b82edef717a1,2dcbc0b76e97aa738b82ffe3fcf89c84f9d055da3b7af9d03e8f5318dba1cc33,a5928bc45ae5f661,0,,accepted_negative,,,2dcbc0b76e97aa738b82ffe3fcf89c84f9d055da3b7af9d03e8f5318dba1cc33,full,,,,,,,,,,,,,,,,,,,,,,d81de0152a3cf428d7aedac4b0326f423ab0506e775da4afabf7b82edef717a1
phenocam-drippingsprings_2001_09_11_120000,phenocam::drippingsprings_2001_09_11_120000,phenocam,drippingsprings_2001_09_11_120000,drippingsprings,drippingsprings,2001-09-11T12:00:00,phenocam:drippingsprings:2001-09-11,negative,train,images/train/phenocam-drippingsprings_2001_09_11_120000.jpg,,public_v2,c701aa084bf3009390c33b6cf61cdb95fd62b56fb58158c6bddf3a0a9ad71a90,60a959768b617004539ec9cc9f940ba6dc39610311e968ed1a68ac9a12d8c6f0,c701aa084bf3009390c33b6cf61cdb95fd62b56fb58158c6bddf3a0a9ad71a90,8dd2a9965b60f6a1,0,,accepted_negative,,,c701aa084bf3009390c33b6cf61cdb95fd62b56fb58158c6bddf3a0a9ad71a90,full,,,,,,,,,,,,,,,,,,,,,,60a959768b617004539ec9cc9f940ba6dc39610311e968ed1a68ac9a12d8c6f0
phenocam-drippingsprings_2001_09_18_150000,phenocam::drippingsprings_2001_09_18_150000,phenocam,drippingsprings_2001_09_18_150000,drippingsprings,drippingsprings,2001-09-18T15:00:00,phenocam:drippingsprings:2001-09-18,negative,train,images/train/phenocam-drippingsprings_2001_09_18_150000.jpg,,public_v2,9859fb498876e87d9a94ccb72aa99b42b0d857613bfb83b32c16a11351d737e8,8d1d9a7e9c7c1b2985145761562cb68821ea3db49ce068a61460ed50a61030a1,9859fb498876e87d9a94ccb72aa99b42b0d857613bfb83b32c16a11351d737e8,8488eacd72e8b799,0,,accepted_negative,,,9859fb498876e87d9a94ccb72aa99b42b0d857613bfb83b32c16a11351d737e8,full,,,,,,,,,,,,,,,,,,,,,,8d1d9a7e9c7c1b2985145761562cb68821ea3db49ce068a61460ed50a61030a1
phenocam-drippingsprings_2001_09_24_120000,phenocam::drippingsprings_2001_09_24_120000,phenocam,drippingsprings_2001_09_24_120000,drippingsprings,drippingsprings,2001-09-24T12:00:00,phenocam:drippingsprings:2001-09-24,negative,train,images/train/phenocam-drippingsprings_2001_09_24_120000.jpg,,public_v2,5a15ba2900dffef88162ac7e8f2e686086bf5fb80366de0d5db7297daabdd0e0,a5222535a96b39cd9cc6270b8f3aae1168167f1cf9975db524403afcc93bfcc1,5a15ba2900dffef88162ac7e8f2e686086bf5fb80366de0d5db7297daabdd0e0,8d9289c47b7497a9,0,,accepted_negative,,,5a15ba2900dffef88162ac7e8f2e686086bf5fb80366de0d5db7297daabdd0e0,full,,,,,,,,,,,,,,,,,,,,,,a5222535a96b39cd9cc6270b8f3aae1168167f1cf9975db524403afcc93bfcc1
phenocam-eastend_2015_04_25_101500,phenocam::eastend_2015_04_25_101500,phenocam,eastend_2015_04_25_101500,eastend,eastend,2015-04-25T10:15:00,phenocam:eastend:2015-04-25,negative,train,images/train/phenocam-eastend_2015_04_25_101500.jpg,,public_v2,3961553fb9cb5e37f95f65c8c8a8dd6ec680415b2f4590e7920bea5c3a8c753f,4706f4ca00d08da1f49ef9c417391e045c3bbc1f863954c88920832f082ae0b2,3961553fb9cb5e37f95f65c8c8a8dd6ec680415b2f4590e7920bea5c3a8c753f,89bb292379931735,0,,accepted_negative,,,3961553fb9cb5e37f95f65c8c8a8dd6ec680415b2f4590e7920bea5c3a8c753f,full,,,,,,,,,,,,,,,,,,,,,,4706f4ca00d08da1f49ef9c417391e045c3bbc1f863954c88920832f082ae0b2
phenocam-eastend_2015_04_26_084500,phenocam::eastend_2015_04_26_084500,phenocam,eastend_2015_04_26_084500,eastend,eastend,2015-04-26T08:45:00,phenocam:eastend:2015-04-26,negative,train,images/train/phenocam-eastend_2015_04_26_084500.jpg,,public_v2,1c97953d24d3fe2cd0dcdeabd107af7d6dd52035b55a9b05d3feda1cf2f3b0e3,08265c64f65508c09839514e6b9cb8bdda27c5a8c45a1aad74da3f5a62818f22,1c97953d24d3fe2cd0dcdeabd107af7d6dd52035b55a9b05d3feda1cf2f3b0e3,90e62976c9b22d4f,0,,accepted_negative,,,1c97953d24d3fe2cd0dcdeabd107af7d6dd52035b55a9b05d3feda1cf2f3b0e3,full,,,,,,,,,,,,,,,,,,,,,,08265c64f65508c09839514e6b9cb8bdda27c5a8c45a1aad74da3f5a62818f22
phenocam-eastend_2015_04_26_164500,phenocam::eastend_2015_04_26_164500,phenocam,eastend_2015_04_26_164500,eastend,eastend,2015-04-26T16:45:00,phenocam:eastend:2015-04-26,negative,train,images/train/phenocam-eastend_2015_04_26_164500.jpg,,public_v2,79c2f1bc7e5fab2d58bd9b269c1e2d708a94cc33c522381352d439ee5e9e8b1c,dda03641a26de6d5477ae22e794f3233f4a0efbe48928ba6e34386ddf4a99abe,79c2f1bc7e5fab2d58bd9b269c1e2d708a94cc33c522381352d439ee5e9e8b1c,dc8d096fdac39234,0,,accepted_negative,,,79c2f1bc7e5fab2d58bd9b269c1e2d708a94cc33c522381352d439ee5e9e8b1c,full,,,,,,,,,,,,,,,,,,,,,,dda03641a26de6d5477ae22e794f3233f4a0efbe48928ba6e34386ddf4a99abe
phenocam-eastend_2015_04_27_181500,phenocam::eastend_2015_04_27_181500,phenocam,eastend_2015_04_27_181500,eastend,eastend,2015-04-27T18:15:00,phenocam:eastend:2015-04-27,negative,train,images/train/phenocam-eastend_2015_04_27_181500.jpg,,public_v2,19c00c3154e9d7b2642d6e44c5fb03874fdd882ceb342bfa2d813419f8ebb7b7,8a1dfc04cc40c4204a7ebc92820ac0bcc46f34faabe9f41fd5ca3d83dc661b19,19c00c3154e9d7b2642d6e44c5fb03874fdd882ceb342bfa2d813419f8ebb7b7,96956d6ec0c99672,0,,accepted_negative,,,19c00c3154e9d7b2642d6e44c5fb03874fdd882ceb342bfa2d813419f8ebb7b7,full,,,,,,,,,,,,,,,,,,,,,,8a1dfc04cc40c4204a7ebc92820ac0bcc46f34faabe9f41fd5ca3d83dc661b19
phenocam-eastend_2015_04_29_174500,phenocam::eastend_2015_04_29_174500,phenocam,eastend_2015_04_29_174500,eastend,eastend,2015-04-29T17:45:00,phenocam:eastend:2015-04-29,negative,train,images/train/phenocam-eastend_2015_04_29_174500.jpg,,public_v2,53bee2fd197e65658180f01edb40ff474ba35521558822b7c6733b43bfd65f86,ad748f42e265c306e4ea19b4cae1cab4d2d6c1765334a4fb5924ba871fda7a13,53bee2fd197e65658180f01edb40ff474ba35521558822b7c6733b43bfd65f86,92933a73cea10e7a,0,,accepted_negative,,,53bee2fd197e65658180f01edb40ff474ba35521558822b7c6733b43bfd65f86,full,,,,,,,,,,,,,,,,,,,,,,ad748f42e265c306e4ea19b4cae1cab4d2d6c1765334a4fb5924ba871fda7a13
phenocam-elverde_2021_03_15_153006,phenocam::elverde_2021_03_15_153006,phenocam,elverde_2021_03_15_153006,elverde,elverde,2021-03-15T15:30:06,phenocam:elverde:2021-03-15,negative,val,images/val/phenocam-elverde_2021_03_15_153006.jpg,,public_v2,6fe9593edc68247392f37d21f71bbd6eaebc79dc7824b75a501e982fca4b322a,28a506ba0031c8e67c4d471470627b090e180113860c88d2a1b1b91f7c7d4237,6fe9593edc68247392f37d21f71bbd6eaebc79dc7824b75a501e982fca4b322a,d1c7879736262666,0,,accepted_negative,,,6fe9593edc68247392f37d21f71bbd6eaebc79dc7824b75a501e982fca4b322a,full,,,,,,,,,,,,,,,,,,,,,,28a506ba0031c8e67c4d471470627b090e180113860c88d2a1b1b91f7c7d4237
phenocam-elverde_2021_03_24_110006,phenocam::elverde_2021_03_24_110006,phenocam,elverde_2021_03_24_110006,elverde,elverde,2021-03-24T11:00:06,phenocam:elverde:2021-03-24,negative,val,images/val/phenocam-elverde_2021_03_24_110006.jpg,,public_v2,729d8c670d983bfff4db878bbf4af6f2adcf0866eba921df198085099aaf6ef4,8c669ce4234942e9ece9506187c1b86b4505a1b127b45f6d91d77e662fbc2333,729d8c670d983bfff4db878bbf4af6f2adcf0866eba921df198085099aaf6ef4,d0d7949236373726,0,,accepted_negative,,,729d8c670d983bfff4db878bbf4af6f2adcf0866eba921df198085099aaf6ef4,full,,,,,,,,,,,,,,,,,,,,,,8c669ce4234942e9ece9506187c1b86b4505a1b127b45f6d91d77e662fbc2333
phenocam-esalb_2016_11_22_113103,phenocam::esalb_2016_11_22_113103,phenocam,esalb_2016_11_22_113103,esalb,esalb,2016-11-22T11:31:03,phenocam:esalb:2016-11-22,negative,train,images/train/phenocam-esalb_2016_11_22_113103.jpg,,public_v2,42b896be2611d4a84e032f2bab22f650256dd712f5d49567ac58a623e71cc469,3f76b12155b81b0b4aa36059a61514792d73088399d8bfa48e7cb06a158751e3,42b896be2611d4a84e032f2bab22f650256dd712f5d49567ac58a623e71cc469,9fe38181e6add511,0,,accepted_negative,,,42b896be2611d4a84e032f2bab22f650256dd712f5d49567ac58a623e71cc469,full,,,,,,,,,,,,,,,,,,,,,,3f76b12155b81b0b4aa36059a61514792d73088399d8bfa48e7cb06a158751e3
phenocam-esalb_2016_11_23_140103,phenocam::esalb_2016_11_23_140103,phenocam,esalb_2016_11_23_140103,esalb,esalb,2016-11-23T14:01:03,phenocam:esalb:2016-11-23,negative,train,images/train/phenocam-esalb_2016_11_23_140103.jpg,,public_v2,92fb763aa824e6d75e7ee0bfa5712d9d1c02dcc726be3b8cb8c414ae75b4e7d7,d76c5a6de5d3f2f68d394acab37a4e878645d58fbd01b79c7d4e75fa86b5e3ca,92fb763aa824e6d75e7ee0bfa5712d9d1c02dcc726be3b8cb8c414ae75b4e7d7,d8a7c983e49fcd10,0,,accepted_negative,,,92fb763aa824e6d75e7ee0bfa5712d9d1c02dcc726be3b8cb8c414ae75b4e7d7,full,,,,,,,,,,,,,,,,,,,,,,d76c5a6de5d3f2f68d394acab37a4e878645d58fbd01b79c7d4e75fa86b5e3ca
phenocam-esalb_2016_11_26_133103,phenocam::esalb_2016_11_26_133103,phenocam,esalb_2016_11_26_133103,esalb,esalb,2016-11-26T13:31:03,phenocam:esalb:2016-11-26,negative,train,images/train/phenocam-esalb_2016_11_26_133103.jpg,,public_v2,9c91f316db926ffc0512cb2ed691d4c9ba405cb655008788052ce60a9cae48e8,1c78d5fc2565a5eec162a0fb2f94461a7be9fbc9152c938727a155d627c0a48c,9c91f316db926ffc0512cb2ed691d4c9ba405cb655008788052ce60a9cae48e8,dba78981a69fc512,0,,accepted_negative,,,9c91f316db926ffc0512cb2ed691d4c9ba405cb655008788052ce60a9cae48e8,full,,,,,,,,,,,,,,,,,,,,,,1c78d5fc2565a5eec162a0fb2f94461a7be9fbc9152c938727a155d627c0a48c
phenocam-esalb_2016_11_30_143103,phenocam::esalb_2016_11_30_143103,phenocam,esalb_2016_11_30_143103,esalb,esalb,2016-11-30T14:31:03,phenocam:esalb:2016-11-30,negative,train,images/train/phenocam-esalb_2016_11_30_143103.jpg,,public_v2,ec6953c34b35c5d0f0c7f4d4a3d0bb3c6817f6874e3722e5b56330afe9462727,417cae28e255f0155f5eb76ae07b2cf54f05c9d482a7fe4496b073559382f724,ec6953c34b35c5d0f0c7f4d4a3d0bb3c6817f6874e3722e5b56330afe9462727,97e79180e6ad9711,0,,accepted_negative,,,ec6953c34b35c5d0f0c7f4d4a3d0bb3c6817f6874e3722e5b56330afe9462727,full,,,,,,,,,,,,,,,,,,,,,,417cae28e255f0155f5eb76ae07b2cf54f05c9d482a7fe4496b073559382f724
phenocam-eucflux_2021_09_01_140306,phenocam::eucflux_2021_09_01_140306,phenocam,eucflux_2021_09_01_140306,eucflux,eucflux,2021-09-01T14:03:06,phenocam:eucflux:2021-09-01,negative,train,images/train/phenocam-eucflux_2021_09_01_140306.jpg,,public_v2,a53043c694fa758517f5ffacee93f59296b2ad22b6b139921337e9cea275c2d9,afffebaecdea8d8073fff0ba439ce4e7b8579c2d21066d3ac0ec0e803d5eb9e6,a53043c694fa758517f5ffacee93f59296b2ad22b6b139921337e9cea275c2d9,9386afa187b3141f,0,,accepted_negative,,,a53043c694fa758517f5ffacee93f59296b2ad22b6b139921337e9cea275c2d9,full,,,,,,,,,,,,,,,,,,,,,,afffebaecdea8d8073fff0ba439ce4e7b8579c2d21066d3ac0ec0e803d5eb9e6
