image_id,source_identity,source_dataset,source_version,source_id,original_url,landing_url,author,license_url,attribution,site_id,camera_id,sequence_id,event_id,timestamp,group_id,polarity,primary_stratum,annotation_source,review_status,annotator,reviewer,source_sha256,decoded_sha256,compiled_sha256,phash,embedding_model,split,image_path,label_path,cohort,original_file_name,task_id
phenocam-hubbardbrook_2019_01_07_163105,phenocam::hubbardbrook_2019_01_07_163105,phenocam,3,hubbardbrook_2019_01_07_163105,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrook_2019_01.tar.gz#hubbardbrook/2019/01/hubbardbrook_2019_01_07_163105.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrook,hubbardbrook,hubbardbrook:2019-01-07,,2019-01-07T16:31:05,phenocam:hubbardbrook:2019-01-07,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,7d83cb9e8a364a37e0c0218268e48fefb6650011639827c29818f61d1a7fec6b,7131f3baf87750bf48884f37ed407e20f6e2b31c8aa363dc717d3a39bcb2a12a,051c0b3c0d178f6f147afa83c5dd14c4fbb11887359de3fae3849fab4636e939,d6a7e7b881793502,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrook_2019_01_07_163105.jpg,,public_v2,phenocam-hubbardbrook_2019_01_07_163105.jpg,
phenocam-hubbardbrook_2019_01_08_070106,phenocam::hubbardbrook_2019_01_08_070106,phenocam,3,hubbardbrook_2019_01_08_070106,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrook_2019_01.tar.gz#hubbardbrook/2019/01/hubbardbrook_2019_01_08_070106.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrook,hubbardbrook,hubbardbrook:2019-01-08,,2019-01-08T07:01:06,phenocam:hubbardbrook:2019-01-08,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,8c391101c2499ec130a14ef9333f327e0ca6e2e9259e5b7c6bf3ab7cea1b17c2,6d71c6c87ff490f9fdec8db715a1d67061e658bf9682fa81ef1ec5227afd70e3,523b1dc424752f64a81f92ce348ca8817dc0ce98db91a6f212fe3288c1ce7978,d68fc6b8c1711d46,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrook_2019_01_08_070106.jpg,,public_v2,phenocam-hubbardbrook_2019_01_08_070106.jpg,
phenocam-hubbardbrooknfws_2013_12_05_161500,phenocam::hubbardbrooknfws_2013_12_05_161500,phenocam,3,hubbardbrooknfws_2013_12_05_161500,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_05_161500.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-05,,2013-12-05T16:15:00,phenocam:hubbardbrooknfws:2013-12-05,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,38fad5f9a0ad6580269be767547e3dad257dbcbc569cff9aa80252647128a09f,1da2db8c378e4d8201bc4059be981222eff50583da1ac444a89d829be1f67a26,b21ff7c76e10d3eabc9d3d38b9afcf943e7e388bcea835f633dc91481b421894,80f878f8f0f8f0f0,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_05_161500.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_05_161500.jpg,
phenocam-hubbardbrooknfws_2013_12_07_171502,phenocam::hubbardbrooknfws_2013_12_07_171502,phenocam,3,hubbardbrooknfws_2013_12_07_171502,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_07_171502.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-07,,2013-12-07T17:15:02,phenocam:hubbardbrooknfws:2013-12-07,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,4eb8139e4a67dec2df07ecc9701a686b953091aa65af19cefcf70374e568d1c6,9e9db77373c2a6597fdd318d1fabaf9fb735fb6e40c20c468f450c641834985b,026ff0a9b82d612a381b78be58156081f1a9a98b31fa4feae75d8b3839fddcd4,f0f0f0f0f0f0f0f0,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_07_171502.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_07_171502.jpg,
phenocam-hubbardbrooknfws_2013_12_08_131502,phenocam::hubbardbrooknfws_2013_12_08_131502,phenocam,3,hubbardbrooknfws_2013_12_08_131502,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_08_131502.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-08,,2013-12-08T13:15:02,phenocam:hubbardbrooknfws:2013-12-08,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,d2499644e29a8c5acccefee520e7ac2e5a1d15783fd7c701b9b8121b0d0c4575,cb0241dcd2e03ae9ab96f5f2cd8b879ba7b48f15c7f893df753d3abf0295790d,87e8cad1e3e37a90361355219ed71cfbe781db08a263cb526372d252f76cdc2b,a9f2cf858387831b,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_08_131502.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_08_131502.jpg,
phenocam-hubbardbrooknfws_2013_12_21_091502,phenocam::hubbardbrooknfws_2013_12_21_091502,phenocam,3,hubbardbrooknfws_2013_12_21_091502,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_21_091502.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-21,,2013-12-21T09:15:02,phenocam:hubbardbrooknfws:2013-12-21,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,aa84c4b035488416c7687ad23d4252b111da349967f80c023f78689fc4495909,698601df2dd5fbfd01e72448b1c390e482eecd62dec6c7fd8337f0e744ac3ac0,c79b3926fb46282affe627bf88bd19a4e81d8903777a2a98bd08581ac43f9ed0,81c7cf070387971f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_21_091502.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_21_091502.jpg,
phenocam-hubbardbrooknfws_2013_12_27_081502,phenocam::hubbardbrooknfws_2013_12_27_081502,phenocam,3,hubbardbrooknfws_2013_12_27_081502,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_27_081502.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-27,,2013-12-27T08:15:02,phenocam:hubbardbrooknfws:2013-12-27,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,7966e4bd5e3db88660ca2aa44456819c823f8b6e11297bfea4e2b29e38fcd473,0ad102b8d6f8fe53294be98152805b6d1d8186b241cd9a98ccd20bbd0371f445,9ec850baa992512c4cd758b13c3866675053ce86ee66d5506bbf44e82461984e,90c3870707171fdf,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_27_081502.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_27_081502.jpg,
phenocam-hubbardbrooknfws_2013_12_27_151502,phenocam::hubbardbrooknfws_2013_12_27_151502,phenocam,3,hubbardbrooknfws_2013_12_27_151502,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooknfws_2013_12.tar.gz#hubbardbrooknfws/2013/12/hubbardbrooknfws_2013_12_27_151502.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooknfws,hubbardbrooknfws,hubbardbrooknfws:2013-12-27,,2013-12-27T15:15:02,phenocam:hubbardbrooknfws:2013-12-27,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,df025d7781dc85bb9cad941ab5524a9490ad38f4e4ad852fc119d686ef73a610,1a8329a386e6132b736889ff9e50084035ba5ad8036367c2608bf0efdec890d8,f0692e3c9f0ad19488e77a7cdb61bf3be8516f9ad3a8f17d023ecc1c6af4a61b,f1efc5838383031f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooknfws_2013_12_27_151502.jpg,,public_v2,phenocam-hubbardbrooknfws_2013_12_27_151502.jpg,
phenocam-hubbardbrooksfws_2017_03_07_080004,phenocam::hubbardbrooksfws_2017_03_07_080004,phenocam,3,hubbardbrooksfws_2017_03_07_080004,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooksfws_2017_03.tar.gz#hubbardbrooksfws/2017/03/hubbardbrooksfws_2017_03_07_080004.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooksfws,hubbardbrooksfws,hubbardbrooksfws:2017-03-07,,2017-03-07T08:00:04,phenocam:hubbardbrooksfws:2017-03-07,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,a58f9d96f7850729ee50b1696b3565f5e80df1c27c0c688a756f8eef751d0e4e,4e077bd367e35c972820b2df341a30367b36a114fc762a164f66849edcd41ee7,a27b4b233c266f6bf3a82360e20be1cafb5d47f367f0c2c339bc703a08d90792,9187a39f07270f0f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooksfws_2017_03_07_080004.jpg,,public_v2,phenocam-hubbardbrooksfws_2017_03_07_080004.jpg,
phenocam-hubbardbrooksfws_2017_03_08_090218,phenocam::hubbardbrooksfws_2017_03_08_090218,phenocam,3,hubbardbrooksfws_2017_03_08_090218,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooksfws_2017_03.tar.gz#hubbardbrooksfws/2017/03/hubbardbrooksfws_2017_03_08_090218.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooksfws,hubbardbrooksfws,hubbardbrooksfws:2017-03-08,,2017-03-08T09:02:18,phenocam:hubbardbrooksfws:2017-03-08,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,303edd6667f96a9bc9d6ae0debc23a7f5ba6709fdf78f5bb08033cded61277ef,6263fc14041f05d7c3dfe3f9f1ad036f395ce1401b806ae14f9153e0bbadff55,e267bece31a318ee1ac94be3060206ec4aa78968f6509374129f03ca32ca1b2a,d189919d3f312667,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooksfws_2017_03_08_090218.jpg,,public_v2,phenocam-hubbardbrooksfws_2017_03_08_090218.jpg,
phenocam-hubbardbrooksfws_2017_03_21_100004,phenocam::hubbardbrooksfws_2017_03_21_100004,phenocam,3,hubbardbrooksfws_2017_03_21_100004,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooksfws_2017_03.tar.gz#hubbardbrooksfws/2017/03/hubbardbrooksfws_2017_03_21_100004.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooksfws,hubbardbrooksfws,hubbardbrooksfws:2017-03-21,,2017-03-21T10:00:04,phenocam:hubbardbrooksfws:2017-03-21,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,d4397c3ba2078b205357fb8d079f5f4e45262af994b9bd5c369efe926a484bd7,a687df1a78e7045e74a983b5e7804e4239f8565a9bdacc8b9648ea62539a86b3,b2d8d5362d1e0820e47b24e6fcdf6d21667deb4b0266e5347224ed363fe609fc,938f839f0f030f0f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooksfws_2017_03_21_100004.jpg,,public_v2,phenocam-hubbardbrooksfws_2017_03_21_100004.jpg,
phenocam-hubbardbrooksfws_2017_03_22_100002,phenocam::hubbardbrooksfws_2017_03_22_100002,phenocam,3,hubbardbrooksfws_2017_03_22_100002,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooksfws_2017_03.tar.gz#hubbardbrooksfws/2017/03/hubbardbrooksfws_2017_03_22_100002.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooksfws,hubbardbrooksfws,hubbardbrooksfws:2017-03-22,,2017-03-22T10:00:02,phenocam:hubbardbrooksfws:2017-03-22,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,b5af490f45dbe913c65b6869c4a49774f333bf2e3dfd69c5a6b4ca0e6d7bc8df,58f7a1796cea7e526aa2c2e2779b9fd52c33bafce78933ce004bfc795f32a94e,b910dbe5cc557c65d792db27219d35ec36845120a4fd6f7988a0b64c1ac21a51,89af8ad70f050f27,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooksfws_2017_03_22_100002.jpg,,public_v2,phenocam-hubbardbrooksfws_2017_03_22_100002.jpg,
phenocam-hubbardbrooksfws_2017_03_31_150002,phenocam::hubbardbrooksfws_2017_03_31_150002,phenocam,3,hubbardbrooksfws_2017_03_31_150002,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/hubbardbrooksfws_2017_03.tar.gz#hubbardbrooksfws/2017/03/hubbardbrooksfws_2017_03_31_150002.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",hubbardbrooksfws,hubbardbrooksfws,hubbardbrooksfws:2017-03-31,,2017-03-31T15:00:02,phenocam:hubbardbrooksfws:2017-03-31,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,7676e00edf9b43df86672916ac1df6f9ec57616d09d03bf8dd3fa74f9bc6093d,16c3ec1785f0a622bd1aa1c3ab9c6c7aa38ca591e72c1a5bdbaa39e7b1ee4986,b97cbe4e260a0752da5fedf07e99e1d97d4430401c507ccb5660480d8921a092,9987231d87a70b8f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-hubbardbrooksfws_2017_03_31_150002.jpg,,public_v2,phenocam-hubbardbrooksfws_2017_03_31_150002.jpg,
phenocam-humnokericec_2015_09_26_180005,phenocam::humnokericec_2015_09_26_180005,phenocam,3,humnokericec_2015_09_26_180005,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/humnokericec_2015_09.tar.gz#humnokericec/2015/09/humnokericec_2015_09_26_180005.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",humnokericec,humnokericec,humnokericec:2015-09-26,,2015-09-26T18:00:05,phenocam:humnokericec:2015-09-26,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,e5eee212e504e278d2fceadbfc8d742967e6280d6b9f70d650ed94725948c108,de25e23ea730ee3113716dc4f99dd3244103f94f7444f4cc4889fa419876f2f8,f52da3c50aaa6350e79bddecbf7221a98b52ef844e0b5f0cc8ebff0d829f7810,87b38737060716b7,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-humnokericec_2015_09_26_180005.jpg,,public_v2,phenocam-humnokericec_2015_09_26_180005.jpg,
phenocam-humnokericec_2015_09_26_220005,phenocam::humnokericec_2015_09_26_220005,phenocam,3,humnokericec_2015_09_26_220005,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/humnokericec_2015_09.tar.gz#humnokericec/2015/09/humnokericec_2015_09_26_220005.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",humnokericec,humnokericec,humnokericec:2015-09-26,,2015-09-26T22:00:05,phenocam:humnokericec:2015-09-26,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,91892c6bf0c31007988025d8868e1a6bcd723bfc65dbbe2772644340499b89e9,fa983e471d5f2fcf86c09d8b667993c5f390b6f2bdd5fdf3992546fa0eeab204,1d3f597d3311605f09f2a60d272df9bb6e070c83204312de537991e09bdf28cc,d8d8d8f8f8d8c8c8,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-humnokericec_2015_09_26_220005.jpg,,public_v2,phenocam-humnokericec_2015_09_26_220005.jpg,
phenocam-imcrkfen_2017_05_04_180614,phenocam::imcrkfen_2017_05_04_180614,phenocam,3,imcrkfen_2017_05_04_180614,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_04_180614.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-04,,2017-05-04T18:06:14,phenocam:imcrkfen:2017-05-04,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,16c16da225a7cc2ae51a49731b801580ec5975f42b6d6aa674c0002109d9edc7,b079a3b259f4779838747e5fedf3c23e606a4de3e0f8e49771c508c300ca2b2a,63e101efd5ff70a67032809335c82eb719b40a42d5cf6e0517d208bf3af10d6d,86cf3fc5c18f84c1,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_04_180614.jpg,,public_v2,phenocam-imcrkfen_2017_05_04_180614.jpg,
phenocam-imcrkfen_2017_05_05_040609,phenocam::imcrkfen_2017_05_05_040609,phenocam,3,imcrkfen_2017_05_05_040609,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_05_040609.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-05,,2017-05-05T04:06:09,phenocam:imcrkfen:2017-05-05,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,21d8a29a10bdd2916413715b55df88e7518a2dd6857082785831a3ea2f72df7c,14aa9ebb4be45c9a24ba51cfcdfe877d75ece60704e7baa58dcc2ff2cc223d14,97932a90d97096235fe26218bb759cf0dac408f1cebaa84297b0ec1f1e13bd07,8a8d8b85ae8b8d8f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_05_040609.jpg,,public_v2,phenocam-imcrkfen_2017_05_05_040609.jpg,
phenocam-imcrkfen_2017_05_10_200615,phenocam::imcrkfen_2017_05_10_200615,phenocam,3,imcrkfen_2017_05_10_200615,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_10_200615.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-10,,2017-05-10T20:06:15,phenocam:imcrkfen:2017-05-10,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,e5d5a50531670c0cb5a21e1df23084ff226202cba6415b1f16dd150eab414ea1,1bdfe2cec2328b5fe399b890b801fa33af3ca578658b94ad3ad08256972b1b98,b0d11f9e8a43431bf1e743d2bc7b7958459465b9cc85d1f008260d1a5f63aad5,c3c7c7c787830707,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_10_200615.jpg,,public_v2,phenocam-imcrkfen_2017_05_10_200615.jpg,
phenocam-imcrkfen_2017_05_11_210607,phenocam::imcrkfen_2017_05_11_210607,phenocam,3,imcrkfen_2017_05_11_210607,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_11_210607.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-11,,2017-05-11T21:06:07,phenocam:imcrkfen:2017-05-11,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,680ff7e8f8fd524eeeefa60cec74c91f34b6383fbf19209f60b12d6d98c13cb8,c614b0eff855010aab98e9f7a4a997c0decbf02ca814a66813ec63c642ccadab,469fc6a486a4806b4ec6ea41f3eed654aca1ac73edb99112dec6db39b8f67aa9,d6cfb764c5c294c0,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_11_210607.jpg,,public_v2,phenocam-imcrkfen_2017_05_11_210607.jpg,
phenocam-imcrkfen_2017_05_23_200611,phenocam::imcrkfen_2017_05_23_200611,phenocam,3,imcrkfen_2017_05_23_200611,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_23_200611.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-23,,2017-05-23T20:06:11,phenocam:imcrkfen:2017-05-23,negative,ordinary_fixed_camera_negative,human_negative_review,accepted_negative,,Emanuele,77ab4e80c6d66f1fd3f1af59f6455dca2ce41cbb3a61e322f9a9ebdb82166429,fca0c58344f0901528d26e8f79b06f6ea70b031c1dd09be76ebeb2113c778800,847a3d39defff845e95b44584f4778003ea305c2e27717b73017e57501915d74,9f0679e6e11f8914,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_23_200611.jpg,,public_v2,phenocam-imcrkfen_2017_05_23_200611.jpg,
phenocam-imcrkfen_2017_05_25_150610,phenocam::imcrkfen_2017_05_25_150610,phenocam,3,imcrkfen_2017_05_25_150610,https://data.ornldaac.earthdata.nasa.gov/protected/global_vegetation/Phenocam_Images_V3/data/imcrkfen_2017_05.tar.gz#imcrkfen/2017/05/imcrkfen_2017_05_25_150610.jpg,https://doi.org/10.3334/ORNLDAAC/2364,PhenoCam Network / ORNL DAAC,https://creativecommons.org/licenses/by/4.0/,"PhenoCam Network / ORNL DAAC, Dataset v3",imcrkfen,imcrkfen,imcrkfen:2017-05-25,,2017-05-25T15:06:10,phenocam:imcrkfen:2017-05-25,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,bebd61dc3ed89df9cc412449508b049a9c701c3a971f7b8c58bf96782fcae802,c45a49d8a1c7d30d6d524a0d8b6cf1d2fc3f6c18a887eb359d12901935b27210,7e7c3582fb8f65876b3481b74b54dfd40365ca30951b8f1d72b1ce0e71ffb1b0,8e917fe0fb0e9051,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/phenocam-imcrkfen_2017_05_25_150610.jpg,,public_v2,phenocam-imcrkfen_2017_05_25_150610.jpg,
